"alpha.water","p_rgh","p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
1,15953,15953,0,0,0,0,0,0
1,15954,15954,0,0,0,0.1,0,0
1,15954,15954,0,0,0,0.1,0,1
1,15953,15953,0,0,0,0,0,1
1,15899,15899,0,0,0,0.2,0,0
1,15899,15899,0,0,0,0.2,0,1
1,15745,15745,0,0,0,0.3,0,0
1,15745,15745,0,0,0,0.3,0,1
1,15512,15512,0,0,0,0.4,0,0
1,15512,15512,0,0,0,0.4,0,1
1,15206,15206,0,0,0,0.5,0,0
1,15206,15206,0,0,0,0.5,0,1
1,14820,14820,0,0,0,0.6,0,0
1,14820,14820,0,0,0,0.6,0,1
1,14340,14340,0,0,0,0.7,0,0
1,14340,14340,0,0,0,0.7,0,1
1,13754,13754,0,0,0,0.8,0,0
1,13754,13754,0,0,0,0.8,0,1
1,13047,13047,0,0,0,0.9,0,0
1,13047,13047,0,0,0,0.9,0,1
1,12205,12205,0,0,0,1,0,0
1,12205,12205,0,0,0,1,0,1
1,11218,11218,0,0,0,1.1,0,0
1,11218,11218,0,0,0,1.1,0,1
1,10079,10079,0,0,0,1.2,0,0
1,10079,10079,0,0,0,1.2,0,1
1,8784.4,8784.4,0,0,0,1.3,0,0
1,8784.4,8784.4,0,0,0,1.3,0,1
1,7354.3,7354.3,0,0,0,1.4,0,0
1,7354.3,7354.3,0,0,0,1.4,0,1
1,5865.8,5865.8,0,0,0,1.5,0,0
1,5865.8,5865.8,0,0,0,1.5,0,1
0.99999,4451.5,4451.5,0,0,0,1.6,0,0
0.99999,4451.5,4451.5,0,0,0,1.6,0,1
0.99996,3242.4,3242.4,0,0,0,1.7,0,0
0.99996,3242.4,3242.4,0,0,0,1.7,0,1
0.99941,2281.9,2281.9,0,0,0,1.8,0,0
0.99941,2281.9,2281.9,0,0,0,1.8,0,1
0.99283,1491.1,1491.1,0,0,0,1.9,0,0
0.99283,1491.1,1491.1,0,0,0,1.9,0,1
0.84309,916.32,916.32,0,0,0,2,0,0
0.84309,916.32,916.32,0,0,0,2,0,1
0.39612,426.74,426.74,0,0,0,2.1,0,0
0.39612,426.74,426.74,0,0,0,2.1,0,1
0.048309,87.912,87.912,0,0,0,2.2,0,0
0.048309,87.912,87.912,0,0,0,2.2,0,1
0.0021777,24.941,24.941,0,0,0,2.3,0,0
0.0021777,24.941,24.941,0,0,0,2.3,0,1
0.00032524,14.426,14.426,0,0,0,2.4,0,0
0.00032524,14.426,14.426,0,0,0,2.4,0,1
4.0135e-05,11.492,11.492,0,0,0,2.5,0,0
4.0135e-05,11.492,11.492,0,0,0,2.5,0,1
4.2425e-06,9.6295,9.6295,0,0,0,2.6,0,0
4.2425e-06,9.6295,9.6295,0,0,0,2.6,0,1
3.9655e-07,8.1374,8.1374,0,0,0,2.7,0,0
3.9655e-07,8.1374,8.1374,0,0,0,2.7,0,1
3.3343e-08,6.9456,6.9456,0,0,0,2.8,0,0
3.3343e-08,6.9456,6.9456,0,0,0,2.8,0,1
2.5532e-09,5.9415,5.9415,0,0,0,2.9,0,0
2.5532e-09,5.9415,5.9415,0,0,0,2.9,0,1
1.8262e-10,5.0797,5.0797,0,0,0,3,0,0
1.8262e-10,5.0797,5.0797,0,0,0,3,0,1
1.4211e-11,4.3332,4.3332,0,0,0,3.1,0,0
1.4211e-11,4.3332,4.3332,0,0,0,3.1,0,1
1.1432e-12,3.6773,3.6773,0,0,0,3.2,0,0
1.1432e-12,3.6773,3.6773,0,0,0,3.2,0,1
1.4919e-13,3.0928,3.0928,0,0,0,3.3,0,0
1.4919e-13,3.0928,3.0928,0,0,0,3.3,0,1
1.0402e-14,2.5641,2.5641,0,0,0,3.4,0,0
1.0402e-14,2.5641,2.5641,0,0,0,3.4,0,1
5.2827e-16,2.0788,2.0788,0,0,0,3.5,0,0
5.2827e-16,2.0788,2.0788,0,0,0,3.5,0,1
2.7014e-17,1.6267,1.6267,0,0,0,3.6,0,0
2.7014e-17,1.6267,1.6267,0,0,0,3.6,0,1
1.3586e-18,1.1996,1.1996,0,0,0,3.7,0,0
1.3586e-18,1.1996,1.1996,0,0,0,3.7,0,1
6.5484e-20,0.79026,0.79026,0,0,0,3.8,0,0
6.5484e-20,0.79026,0.79026,0,0,0,3.8,0,1
4.0458e-21,0.3922,0.3922,0,0,0,3.9,0,0
4.0458e-21,0.3922,0.3922,0,0,0,3.9,0,1
3.1132e-21,0.19512,0.19512,0,0,0,4,0,0
3.1132e-21,0.19512,0.19512,0,0,0,4,0,1
