"kst","nut","wetDry","S","alpha","H","HU:0","HU:1","HU:2","U:0","U:1","U:2","Points:0","Points:1","Points:2"
30,0.0062539,1,0,0.32792,0.19332,0.6481,0,0,3.3524,0,0,5.5,4,0
30,0.0063151,1,0,0.32975,0.1937,0.65472,0,0,3.3801,0,0,5.6,4,0
30,0.0063713,1,0,0.33178,0.19395,0.66078,0,0,3.4069,0,0,5.7,4,0
30,0.0064226,1,0,0.334,0.19408,0.66625,0,0,3.4329,0,0,5.8,4,0
30,0.006469,1,0,0.33639,0.19409,0.67116,0,0,3.4579,0,0,5.9,4,0
30,0.0065109,1,0,0.33892,0.194,0.67553,0,0,3.482,0,0,6,4,0
30,0.0065484,1,0,0.34159,0.19382,0.67939,0,0,3.5052,0,0,6.1,4,0
30,0.0065821,1,0,0.34435,0.19357,0.6828,0,0,3.5275,0,0,6.2,4,0
30,0.0066121,1,0,0.34719,0.19324,0.68579,0,0,3.5488,0,0,6.3,4,0
30,0.006639,1,0,0.35008,0.19287,0.68841,0,0,3.5693,0,0,6.4,4,0
30,0.006663,1,0,0.35301,0.19245,0.6907,0,0,3.5889,0,0,6.5,4,0
30,0.0066847,1,0,0.35596,0.19201,0.69272,0,0,3.6078,0,0,6.6,4,0
30,0.0067045,1,0,0.3589,0.19154,0.69453,0,0,3.626,0,0,6.7,4,0
30,0.0067228,1,0,0.36182,0.19107,0.69616,0,0,3.6435,0,0,6.8,4,0
30,0.0067401,1,0,0.36468,0.1906,0.69769,0,0,3.6604,0,0,6.9,4,0
30,0.0067571,1,0,0.36745,0.19016,0.69918,0,0,3.6768,0,0,7,4,0
30,0.0067754,1,0,0.36985,0.18983,0.70088,0,0,3.6922,0,0,7.1,4,0
30,0.00681,1,0,0.36908,0.1905,0.70493,0,0,3.7005,0,0,7.2,4,0
30,0.0070085,1,0,0.33801,0.20204,0.73335,0,0,3.6333,0,0,7.3,4,0
30,0.0073705,1,0,0.19743,0.30469,0.79403,0,0,2.8283,0,0,7.4,4,0
30,0.010154,1,0,0.048191,0.87002,-0.57753,0,0,0.30713,0,0,7.5,4,0
30,0.0095481,1,0,0.0097162,1.1714,-1.3274,0,0,-1.0739,0,0,7.6,4,0
30,0.0068126,1,0,0.020797,0.80161,0.097747,0,0,0.38149,0,0,7.7,4,0
30,0.0056548,1,0,0.019064,0.82181,0.10546,0,0,0.40193,0,0,7.8,4,0
30,0.0066715,1,0,0.010793,0.98469,-0.92439,0,0,-0.95705,0,0,7.9,4,0
30,0.0093119,1,0,0,0.92965,0,0,0,0,0,0,8,4,0
30,0.0052049,1,0,0.30504,0.18288,0.52953,-0.0091927,1.0751e-22,2.8955,-0.050266,5.8789e-22,4,0,1
30,0.0052381,1,0,0.31037,0.18271,0.53769,0,0,2.9429,0,0,4.1,0,1
30,0.0053042,1,0,0.31218,0.18328,0.54478,0,0,2.9724,0,0,4.2,0,1
30,0.0053703,1,0,0.31392,0.18386,0.55187,0,0,3.0016,0,0,4.3,0,1
30,0.0054377,1,0,0.31551,0.18448,0.55909,0,0,3.0305,0,0,4.4,0,1
30,0.0055071,1,0,0.31691,0.18519,0.56657,0,0,3.0594,0,0,4.5,0,1
30,0.0055792,1,0,0.31811,0.18597,0.57435,0,0,3.0883,0,0,4.6,0,1
30,0.005654,1,0,0.31914,0.18684,0.58246,0,0,3.1174,0,0,4.7,0,1
30,0.005731,1,0,0.32005,0.18776,0.59086,0,0,3.1468,0,0,4.8,0,1
30,0.0058096,1,0,0.32089,0.18871,0.59944,0,0,3.1765,0,0,4.9,0,1
30,0.0058888,1,0,0.32174,0.18966,0.60811,0,0,3.2062,0,0,5,0,1
30,0.0059672,1,0,0.32266,0.19058,0.61672,0,0,3.236,0,0,5.1,0,1
30,0.006044,1,0,0.3237,0.19142,0.62514,0,0,3.2657,0,0,5.2,0,1
30,0.0061178,1,0,0.32491,0.19217,0.63324,0,0,3.2951,0,0,5.3,0,1
30,0.006188,1,0,0.32631,0.19281,0.64091,0,0,3.3241,0,0,5.4,0,1
30,0.0062539,1,0,0.32792,0.19332,0.6481,0,0,3.3524,0,0,5.5,0,1
30,0.0063151,1,0,0.32975,0.1937,0.65472,0,0,3.3801,0,0,5.6,0,1
30,0.0063713,1,0,0.33178,0.19395,0.66078,0,0,3.4069,0,0,5.7,0,1
30,0.0064226,1,0,0.334,0.19408,0.66625,0,0,3.4329,0,0,5.8,0,1
30,0.006469,1,0,0.33639,0.19409,0.67116,0,0,3.4579,0,0,5.9,0,1
30,0.0065109,1,0,0.33892,0.194,0.67553,0,0,3.482,0,0,6,0,1
30,0.0065484,1,0,0.34159,0.19382,0.67939,0,0,3.5052,0,0,6.1,0,1
30,0.0065821,1,0,0.34435,0.19357,0.6828,0,0,3.5275,0,0,6.2,0,1
30,0.0066121,1,0,0.34719,0.19324,0.68579,0,0,3.5488,0,0,6.3,0,1
30,0.006639,1,0,0.35008,0.19287,0.68841,0,0,3.5693,0,0,6.4,0,1
30,0.006663,1,0,0.35301,0.19245,0.6907,0,0,3.5889,0,0,6.5,0,1
30,0.0066847,1,0,0.35596,0.19201,0.69272,0,0,3.6078,0,0,6.6,0,1
30,0.0067045,1,0,0.3589,0.19154,0.69453,0,0,3.626,0,0,6.7,0,1
30,0.0067228,1,0,0.36182,0.19107,0.69616,0,0,3.6435,0,0,6.8,0,1
30,0.0067401,1,0,0.36468,0.1906,0.69769,0,0,3.6604,0,0,6.9,0,1
30,0.0067571,1,0,0.36745,0.19016,0.69918,0,0,3.6768,0,0,7,0,1
30,0.0067754,1,0,0.36985,0.18983,0.70088,0,0,3.6922,0,0,7.1,0,1
30,0.00681,1,0,0.36908,0.1905,0.70493,0,0,3.7005,0,0,7.2,0,1
30,0.0070085,1,0,0.33801,0.20204,0.73335,0,0,3.6333,0,0,7.3,0,1
30,0.0073705,1,0,0.19743,0.30469,0.79403,0,0,2.8283,0,0,7.4,0,1
30,0.010154,1,0,0.048191,0.87002,-0.57753,0,0,0.30713,0,0,7.5,0,1
30,0.0095481,1,0,0.0097162,1.1714,-1.3274,0,0,-1.0739,0,0,7.6,0,1
30,0.0068126,1,0,0.020797,0.80161,0.097747,0,0,0.38149,0,0,7.7,0,1
30,0.0056548,1,0,0.019064,0.82181,0.10546,0,0,0.40193,0,0,7.8,0,1
30,0.0066715,1,0,0.010793,0.98469,-0.92439,0,0,-0.95705,0,0,7.9,0,1
30,0.0093119,1,0,0,0.92965,0,0,0,0,0,0,8,0,1
30,0.0052049,1,0,0.30504,0.18288,0.52953,-0.0091927,1.0751e-22,2.8955,-0.050266,5.8789e-22,4,4,1
30,0.0052381,1,0,0.31037,0.18271,0.53769,0,0,2.9429,0,0,4.1,4,1
30,0.0053042,1,0,0.31218,0.18328,0.54478,0,0,2.9724,0,0,4.2,4,1
30,0.0053703,1,0,0.31392,0.18386,0.55187,0,0,3.0016,0,0,4.3,4,1
30,0.0054377,1,0,0.31551,0.18448,0.55909,0,0,3.0305,0,0,4.4,4,1
30,0.0055071,1,0,0.31691,0.18519,0.56657,0,0,3.0594,0,0,4.5,4,1
30,0.0055792,1,0,0.31811,0.18597,0.57435,0,0,3.0883,0,0,4.6,4,1
30,0.005654,1,0,0.31914,0.18684,0.58246,0,0,3.1174,0,0,4.7,4,1
30,0.005731,1,0,0.32005,0.18776,0.59086,0,0,3.1468,0,0,4.8,4,1
30,0.0058096,1,0,0.32089,0.18871,0.59944,0,0,3.1765,0,0,4.9,4,1
30,0.0058888,1,0,0.32174,0.18966,0.60811,0,0,3.2062,0,0,5,4,1
30,0.0059672,1,0,0.32266,0.19058,0.61672,0,0,3.236,0,0,5.1,4,1
30,0.006044,1,0,0.3237,0.19142,0.62514,0,0,3.2657,0,0,5.2,4,1
30,0.0061178,1,0,0.32491,0.19217,0.63324,0,0,3.2951,0,0,5.3,4,1
30,0.006188,1,0,0.32631,0.19281,0.64091,0,0,3.3241,0,0,5.4,4,1
30,0.0062539,1,0,0.32792,0.19332,0.6481,0,0,3.3524,0,0,5.5,4,1
30,0.0063151,1,0,0.32975,0.1937,0.65472,0,0,3.3801,0,0,5.6,4,1
30,0.0063713,1,0,0.33178,0.19395,0.66078,0,0,3.4069,0,0,5.7,4,1
30,0.0064226,1,0,0.334,0.19408,0.66625,0,0,3.4329,0,0,5.8,4,1
30,0.006469,1,0,0.33639,0.19409,0.67116,0,0,3.4579,0,0,5.9,4,1
30,0.0065109,1,0,0.33892,0.194,0.67553,0,0,3.482,0,0,6,4,1
30,0.0065484,1,0,0.34159,0.19382,0.67939,0,0,3.5052,0,0,6.1,4,1
30,0.0065821,1,0,0.34435,0.19357,0.6828,0,0,3.5275,0,0,6.2,4,1
30,0.0066121,1,0,0.34719,0.19324,0.68579,0,0,3.5488,0,0,6.3,4,1
30,0.006639,1,0,0.35008,0.19287,0.68841,0,0,3.5693,0,0,6.4,4,1
30,0.006663,1,0,0.35301,0.19245,0.6907,0,0,3.5889,0,0,6.5,4,1
30,0.0066847,1,0,0.35596,0.19201,0.69272,0,0,3.6078,0,0,6.6,4,1
30,0.0067045,1,0,0.3589,0.19154,0.69453,0,0,3.626,0,0,6.7,4,1
30,0.0067228,1,0,0.36182,0.19107,0.69616,0,0,3.6435,0,0,6.8,4,1
30,0.0067401,1,0,0.36468,0.1906,0.69769,0,0,3.6604,0,0,6.9,4,1
30,0.0067571,1,0,0.36745,0.19016,0.69918,0,0,3.6768,0,0,7,4,1
30,0.0067754,1,0,0.36985,0.18983,0.70088,0,0,3.6922,0,0,7.1,4,1
30,0.00681,1,0,0.36908,0.1905,0.70493,0,0,3.7005,0,0,7.2,4,1
30,0.0070085,1,0,0.33801,0.20204,0.73335,0,0,3.6333,0,0,7.3,4,1
30,0.0073705,1,0,0.19743,0.30469,0.79403,0,0,2.8283,0,0,7.4,4,1
30,0.010154,1,0,0.048191,0.87002,-0.57753,0,0,0.30713,0,0,7.5,4,1
30,0.0095481,1,0,0.0097162,1.1714,-1.3274,0,0,-1.0739,0,0,7.6,4,1
30,0.0068126,1,0,0.020797,0.80161,0.097747,0,0,0.38149,0,0,7.7,4,1
30,0.0056548,1,0,0.019064,0.82181,0.10546,0,0,0.40193,0,0,7.8,4,1
30,0.0066715,1,0,0.010793,0.98469,-0.92439,0,0,-0.95705,0,0,7.9,4,1
30,0.0093119,1,0,0,0.92965,0,0,0,0,0,0,8,4,1
