"kst","nut","wetDry","S","alpha","H","HU:0","HU:1","HU:2","U:0","U:1","U:2","Points:0","Points:1","Points:2"
30,0,0,0,0,0,0,0,0,0,0,0,0.9,4,0
30,0,0,0,0,0,0,0,0,0,0,0,1,4,0
30,0,0,0,0,0,0,0,0,0,0,0,1.1,4,0
30,0,0,0,0,0,0,0,0,0,0,0,1.2,4,0
30,0,0.5,0,0,0.00050158,0,0,0,0,0,0,1.3,4,0
30,0.00014153,1,0,9.6258,0.0047009,-0.014875,0,0,-1.7711,0,0,1.4,4,0
30,0.00072646,1,0,12.63,0.017009,-0.073282,0,0,-4.051,0,0,1.5,4,0
30,0.0019841,1,0,4.351,0.039705,-0.20099,0,0,-4.9305,0,0,1.6,4,0
30,0.0039075,1,0,2.1102,0.071857,-0.40559,0,0,-5.5755,0,0,1.7,4,0
30,0.0063259,1,0,1.2609,0.11068,-0.67375,0,0,-6.0498,0,0,1.8,4,0
30,0.0090152,1,0,0.85709,0.15297,-0.9822,0,0,-6.3999,0,0,1.9,4,0
30,0.011745,1,0,0.64056,0.19542,-1.3042,0,0,-6.6618,0,0,2,4,0
30,0.01435,1,0,0.51219,0.23585,-1.6187,0,0,-6.8565,0,0,2.1,4,0
30,0.016734,1,0,0.42996,0.27306,-1.9125,0,0,-6.9999,0,0,2.2,4,0
30,0.018857,1,0,0.37403,0.30658,-2.1788,0,0,-7.1044,0,0,2.3,4,0
30,0.020716,1,0,0.33401,0.33648,-2.416,0,0,-7.1789,0,0,2.4,4,0
30,0.022334,1,0,0.30404,0.36314,-2.6259,0,0,-7.2302,0,0,2.5,4,0
30,0.023742,1,0,0.28068,0.38706,-2.8116,0,0,-7.2636,0,0,2.6,4,0
30,0.024976,1,0,0.26179,0.40875,-2.9769,0,0,-7.2827,0,0,2.7,4,0
30,0.026068,1,0,0.24601,0.42873,-3.1257,0,0,-7.2906,0,0,2.8,4,0
30,0.027047,1,0,0.23244,0.44742,-3.2614,0,0,-7.2894,0,0,2.9,4,0
30,0.027938,1,0,0.22047,0.46519,-3.3869,0,0,-7.2807,0,0,3,4,0
30,0.028761,1,0,0.20969,0.48235,-3.5045,0,0,-7.2657,0,0,3.1,4,0
30,0.02953,1,0,0.19982,0.49914,-3.6163,0,0,-7.2453,0,0,3.2,4,0
30,0.030259,1,0,0.19065,0.51575,-3.7237,0,0,-7.2203,0,0,3.3,4,0
30,0.030957,1,0,0.18206,0.53233,-3.8279,0,0,-7.1912,0,0,3.4,4,0
30,0.03163,1,0,0.17395,0.549,-3.9298,0,0,-7.1584,0,0,3.5,4,0
30,0.032284,1,0,0.16625,0.56586,-4.03,0,0,-7.1223,0,0,3.6,4,0
30,0.032922,1,0,0.15892,0.58295,-4.129,0,0,-7.0832,0,0,3.7,4,0
30,0.033548,1,0,0.15191,0.60035,-4.227,0,0,-7.0413,0,0,3.8,4,0
30,0.034162,1,0,0.14522,0.61807,-4.3243,0,0,-6.9969,0,0,3.9,4,0
30,0.034765,1,0,0.13882,0.63614,-4.421,0,0,-6.9501,0,0,4,4,0
30,0.035359,1,0,0.13269,0.65459,-4.5171,0,0,-6.9011,0,0,4.1,4,0
30,0.035943,1,0,0.12683,0.67341,-4.6127,0,0,-6.8501,0,0,4.2,4,0
30,0.036517,1,0,0.12122,0.69262,-4.7077,0,0,-6.7972,0,0,4.3,4,0
30,0.037082,1,0,0.11586,0.71222,-4.8019,0,0,-6.7426,0,0,4.4,4,0
30,0.037636,1,0,0.11073,0.7322,-4.8955,0,0,-6.6864,0,0,4.5,4,0
30,0.038179,1,0,0.10583,0.75257,-4.9883,0,0,-6.6287,0,0,4.6,4,0
30,0.038711,1,0,0.10115,0.77331,-5.0801,0,0,-6.5697,0,0,4.7,4,0
30,0.039231,1,0,0.096686,0.79443,-5.1709,0,0,-6.5093,0,0,4.8,4,0
30,0.039739,1,0,0.092423,0.81592,-5.2606,0,0,-6.4478,0,0,4.9,4,0
30,0.040234,1,0,0.088355,0.83777,-5.349,0,0,-6.3853,0,0,5,4,0
30,0.040716,1,0,0.084475,0.85997,-5.4362,0,0,-6.3217,0,0,5.1,4,0
30,0.041184,1,0,0.080775,0.88252,-5.5219,0,0,-6.2573,0,0,5.2,4,0
30,0.041637,1,0,0.077248,0.90541,-5.606,0,0,-6.1921,0,0,5.3,4,0
30,0.042075,1,0,0.073886,0.92862,-5.6885,0,0,-6.1261,0,0,5.4,4,0
30,0.042498,1,0,0.070681,0.95216,-5.7692,0,0,-6.0595,0,0,5.5,4,0
30,0.042905,1,0,0.067627,0.97599,-5.848,0,0,-5.9923,0,0,5.6,4,0
30,0.043295,1,0,0.064718,1.0001,-5.9249,0,0,-5.9246,0,0,5.7,4,0
30,0.043669,1,0,0.061947,1.0245,-5.9998,0,0,-5.8565,0,0,5.8,4,0
30,0.044025,1,0,0.059307,1.0492,-6.0724,0,0,-5.7881,0,0,5.9,4,0
30,0.044364,1,0,0.056793,1.0741,-6.1428,0,0,-5.7193,0,0,6,4,0
30,0.044685,1,0,0.0544,1.0993,-6.2109,0,0,-5.6504,0,0,6.1,4,0
30,0.044988,1,0,0.052123,1.1246,-6.2765,0,0,-5.5813,0,0,6.2,4,0
30,0.045272,1,0,0.049956,1.1502,-6.3396,0,0,-5.5123,0,0,6.3,4,0
30,0.045537,1,0,0.047895,1.1759,-6.4001,0,0,-5.4433,0,0,6.4,4,0
30,0.045783,1,0,0.045936,1.2017,-6.4578,0,0,-5.3744,0,0,6.5,4,0
30,0.04601,1,0,0.044075,1.2276,-6.5128,0,0,-5.3058,0,0,6.6,4,0
30,0.046218,1,0,0.042309,1.2535,-6.5649,0,0,-5.2376,0,0,6.7,4,0
30,0.046406,1,0,0.040635,1.2794,-6.6141,0,0,-5.17,0,0,6.8,4,0
30,0.046575,1,0,0.039049,1.3053,-6.6603,0,0,-5.103,0,0,6.9,4,0
30,0.046725,1,0,0.037551,1.331,-6.7035,0,0,-5.0369,0,0,7,4,0
30,0.046856,1,0,0.036139,1.3564,-6.7436,0,0,-4.972,0,0,7.1,4,0
30,0.046968,1,0,0.03481,1.3815,-6.7806,0,0,-4.9083,0,0,7.2,4,0
30,0.047063,1,0,0.033566,1.4062,-6.8144,0,0,-4.8463,0,0,7.3,4,0
30,0.04714,1,0,0.032406,1.4302,-6.845,0,0,-4.7863,0,0,7.4,4,0
30,0.047202,1,0,0.031331,1.4535,-6.8726,0,0,-4.7287,0,0,7.5,4,0
30,0.047249,1,0,0.030343,1.4757,-6.8971,0,0,-4.6739,0,0,7.6,4,0
30,0.047282,1,0,0.029445,1.4968,-6.9185,0,0,-4.6225,0,0,7.7,4,0
30,0.047305,1,0,0.02864,1.5163,-6.9371,0,0,-4.5752,0,0,7.8,4,0
30,0.047319,1,0,0.027932,1.5341,-6.9529,0,0,-4.5325,0,0,7.9,4,0
30,0.047325,1,0,0.01514,2,-7,0,0,-3.5,0,0,8,4,0
30,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30,0,0,0,0,0,0,0,0,0,0,0,0.1,0,1
30,0,0,0,0,0,0,0,0,0,0,0,0.2,0,1
30,0,0,0,0,0,0,0,0,0,0,0,0.3,0,1
30,0,0,0,0,0,0,0,0,0,0,0,0.4,0,1
30,0,0,0,0,0,0,0,0,0,0,0,0.5,0,1
30,0,0,0,0,0,0,0,0,0,0,0,0.6,0,1
30,0,0,0,0,0,0,0,0,0,0,0,0.7,0,1
30,0,0,0,0,0,0,0,0,0,0,0,0.8,0,1
30,0,0,0,0,0,0,0,0,0,0,0,0.9,0,1
30,0,0,0,0,0,0,0,0,0,0,0,1,0,1
30,0,0,0,0,0,0,0,0,0,0,0,1.1,0,1
30,0,0,0,0,0,0,0,0,0,0,0,1.2,0,1
30,0,0.5,0,0,0.00050158,0,0,0,0,0,0,1.3,0,1
30,0.00014153,1,0,9.6258,0.0047009,-0.014875,0,0,-1.7711,0,0,1.4,0,1
30,0.00072646,1,0,12.63,0.017009,-0.073282,0,0,-4.051,0,0,1.5,0,1
30,0.0019841,1,0,4.351,0.039705,-0.20099,0,0,-4.9305,0,0,1.6,0,1
30,0.0039075,1,0,2.1102,0.071857,-0.40559,0,0,-5.5755,0,0,1.7,0,1
30,0.0063259,1,0,1.2609,0.11068,-0.67375,0,0,-6.0498,0,0,1.8,0,1
30,0.0090152,1,0,0.85709,0.15297,-0.9822,0,0,-6.3999,0,0,1.9,0,1
30,0.011745,1,0,0.64056,0.19542,-1.3042,0,0,-6.6618,0,0,2,0,1
30,0.01435,1,0,0.51219,0.23585,-1.6187,0,0,-6.8565,0,0,2.1,0,1
30,0.016734,1,0,0.42996,0.27306,-1.9125,0,0,-6.9999,0,0,2.2,0,1
30,0.018857,1,0,0.37403,0.30658,-2.1788,0,0,-7.1044,0,0,2.3,0,1
30,0.020716,1,0,0.33401,0.33648,-2.416,0,0,-7.1789,0,0,2.4,0,1
30,0.022334,1,0,0.30404,0.36314,-2.6259,0,0,-7.2302,0,0,2.5,0,1
30,0.023742,1,0,0.28068,0.38706,-2.8116,0,0,-7.2636,0,0,2.6,0,1
30,0.024976,1,0,0.26179,0.40875,-2.9769,0,0,-7.2827,0,0,2.7,0,1
30,0.026068,1,0,0.24601,0.42873,-3.1257,0,0,-7.2906,0,0,2.8,0,1
30,0.027047,1,0,0.23244,0.44742,-3.2614,0,0,-7.2894,0,0,2.9,0,1
30,0.027938,1,0,0.22047,0.46519,-3.3869,0,0,-7.2807,0,0,3,0,1
30,0.028761,1,0,0.20969,0.48235,-3.5045,0,0,-7.2657,0,0,3.1,0,1
30,0.02953,1,0,0.19982,0.49914,-3.6163,0,0,-7.2453,0,0,3.2,0,1
30,0.030259,1,0,0.19065,0.51575,-3.7237,0,0,-7.2203,0,0,3.3,0,1
30,0.030957,1,0,0.18206,0.53233,-3.8279,0,0,-7.1912,0,0,3.4,0,1
30,0.03163,1,0,0.17395,0.549,-3.9298,0,0,-7.1584,0,0,3.5,0,1
30,0.032284,1,0,0.16625,0.56586,-4.03,0,0,-7.1223,0,0,3.6,0,1
30,0.032922,1,0,0.15892,0.58295,-4.129,0,0,-7.0832,0,0,3.7,0,1
30,0.033548,1,0,0.15191,0.60035,-4.227,0,0,-7.0413,0,0,3.8,0,1
30,0.034162,1,0,0.14522,0.61807,-4.3243,0,0,-6.9969,0,0,3.9,0,1
30,0.034765,1,0,0.13882,0.63614,-4.421,0,0,-6.9501,0,0,4,0,1
30,0.035359,1,0,0.13269,0.65459,-4.5171,0,0,-6.9011,0,0,4.1,0,1
30,0.035943,1,0,0.12683,0.67341,-4.6127,0,0,-6.8501,0,0,4.2,0,1
30,0.036517,1,0,0.12122,0.69262,-4.7077,0,0,-6.7972,0,0,4.3,0,1
30,0.037082,1,0,0.11586,0.71222,-4.8019,0,0,-6.7426,0,0,4.4,0,1
30,0.037636,1,0,0.11073,0.7322,-4.8955,0,0,-6.6864,0,0,4.5,0,1
30,0.038179,1,0,0.10583,0.75257,-4.9883,0,0,-6.6287,0,0,4.6,0,1
30,0.038711,1,0,0.10115,0.77331,-5.0801,0,0,-6.5697,0,0,4.7,0,1
30,0.039231,1,0,0.096686,0.79443,-5.1709,0,0,-6.5093,0,0,4.8,0,1
30,0.039739,1,0,0.092423,0.81592,-5.2606,0,0,-6.4478,0,0,4.9,0,1
30,0.040234,1,0,0.088355,0.83777,-5.349,0,0,-6.3853,0,0,5,0,1
30,0.040716,1,0,0.084475,0.85997,-5.4362,0,0,-6.3217,0,0,5.1,0,1
30,0.041184,1,0,0.080775,0.88252,-5.5219,0,0,-6.2573,0,0,5.2,0,1
30,0.041637,1,0,0.077248,0.90541,-5.606,0,0,-6.1921,0,0,5.3,0,1
30,0.042075,1,0,0.073886,0.92862,-5.6885,0,0,-6.1261,0,0,5.4,0,1
30,0.042498,1,0,0.070681,0.95216,-5.7692,0,0,-6.0595,0,0,5.5,0,1
30,0.042905,1,0,0.067627,0.97599,-5.848,0,0,-5.9923,0,0,5.6,0,1
30,0.043295,1,0,0.064718,1.0001,-5.9249,0,0,-5.9246,0,0,5.7,0,1
30,0.043669,1,0,0.061947,1.0245,-5.9998,0,0,-5.8565,0,0,5.8,0,1
30,0.044025,1,0,0.059307,1.0492,-6.0724,0,0,-5.7881,0,0,5.9,0,1
30,0.044364,1,0,0.056793,1.0741,-6.1428,0,0,-5.7193,0,0,6,0,1
30,0.044685,1,0,0.0544,1.0993,-6.2109,0,0,-5.6504,0,0,6.1,0,1
30,0.044988,1,0,0.052123,1.1246,-6.2765,0,0,-5.5813,0,0,6.2,0,1
30,0.045272,1,0,0.049956,1.1502,-6.3396,0,0,-5.5123,0,0,6.3,0,1
30,0.045537,1,0,0.047895,1.1759,-6.4001,0,0,-5.4433,0,0,6.4,0,1
30,0.045783,1,0,0.045936,1.2017,-6.4578,0,0,-5.3744,0,0,6.5,0,1
30,0.04601,1,0,0.044075,1.2276,-6.5128,0,0,-5.3058,0,0,6.6,0,1
30,0.046218,1,0,0.042309,1.2535,-6.5649,0,0,-5.2376,0,0,6.7,0,1
30,0.046406,1,0,0.040635,1.2794,-6.6141,0,0,-5.17,0,0,6.8,0,1
30,0.046575,1,0,0.039049,1.3053,-6.6603,0,0,-5.103,0,0,6.9,0,1
30,0.046725,1,0,0.037551,1.331,-6.7035,0,0,-5.0369,0,0,7,0,1
30,0.046856,1,0,0.036139,1.3564,-6.7436,0,0,-4.972,0,0,7.1,0,1
30,0.046968,1,0,0.03481,1.3815,-6.7806,0,0,-4.9083,0,0,7.2,0,1
30,0.047063,1,0,0.033566,1.4062,-6.8144,0,0,-4.8463,0,0,7.3,0,1
30,0.04714,1,0,0.032406,1.4302,-6.845,0,0,-4.7863,0,0,7.4,0,1
30,0.047202,1,0,0.031331,1.4535,-6.8726,0,0,-4.7287,0,0,7.5,0,1
30,0.047249,1,0,0.030343,1.4757,-6.8971,0,0,-4.6739,0,0,7.6,0,1
30,0.047282,1,0,0.029445,1.4968,-6.9185,0,0,-4.6225,0,0,7.7,0,1
30,0.047305,1,0,0.02864,1.5163,-6.9371,0,0,-4.5752,0,0,7.8,0,1
30,0.047319,1,0,0.027932,1.5341,-6.9529,0,0,-4.5325,0,0,7.9,0,1
30,0.047325,1,0,0.01514,2,-7,0,0,-3.5,0,0,8,0,1
30,0,0,0,0,0,0,0,0,0,0,0,0,4,1
30,0,0,0,0,0,0,0,0,0,0,0,0.1,4,1
30,0,0,0,0,0,0,0,0,0,0,0,0.2,4,1
30,0,0,0,0,0,0,0,0,0,0,0,0.3,4,1
30,0,0,0,0,0,0,0,0,0,0,0,0.4,4,1
30,0,0,0,0,0,0,0,0,0,0,0,0.5,4,1
30,0,0,0,0,0,0,0,0,0,0,0,0.6,4,1
30,0,0,0,0,0,0,0,0,0,0,0,0.7,4,1
30,0,0,0,0,0,0,0,0,0,0,0,0.8,4,1
30,0,0,0,0,0,0,0,0,0,0,0,0.9,4,1
30,0,0,0,0,0,0,0,0,0,0,0,1,4,1
30,0,0,0,0,0,0,0,0,0,0,0,1.1,4,1
30,0,0,0,0,0,0,0,0,0,0,0,1.2,4,1
30,0,0.5,0,0,0.00050158,0,0,0,0,0,0,1.3,4,1
30,0.00014153,1,0,9.6258,0.0047009,-0.014875,0,0,-1.7711,0,0,1.4,4,1
30,0.00072646,1,0,12.63,0.017009,-0.073282,0,0,-4.051,0,0,1.5,4,1
30,0.0019841,1,0,4.351,0.039705,-0.20099,0,0,-4.9305,0,0,1.6,4,1
30,0.0039075,1,0,2.1102,0.071857,-0.40559,0,0,-5.5755,0,0,1.7,4,1
30,0.0063259,1,0,1.2609,0.11068,-0.67375,0,0,-6.0498,0,0,1.8,4,1
30,0.0090152,1,0,0.85709,0.15297,-0.9822,0,0,-6.3999,0,0,1.9,4,1
30,0.011745,1,0,0.64056,0.19542,-1.3042,0,0,-6.6618,0,0,2,4,1
30,0.01435,1,0,0.51219,0.23585,-1.6187,0,0,-6.8565,0,0,2.1,4,1
30,0.016734,1,0,0.42996,0.27306,-1.9125,0,0,-6.9999,0,0,2.2,4,1
30,0.018857,1,0,0.37403,0.30658,-2.1788,0,0,-7.1044,0,0,2.3,4,1
30,0.020716,1,0,0.33401,0.33648,-2.416,0,0,-7.1789,0,0,2.4,4,1
30,0.022334,1,0,0.30404,0.36314,-2.6259,0,0,-7.2302,0,0,2.5,4,1
30,0.023742,1,0,0.28068,0.38706,-2.8116,0,0,-7.2636,0,0,2.6,4,1
30,0.024976,1,0,0.26179,0.40875,-2.9769,0,0,-7.2827,0,0,2.7,4,1
30,0.026068,1,0,0.24601,0.42873,-3.1257,0,0,-7.2906,0,0,2.8,4,1
30,0.027047,1,0,0.23244,0.44742,-3.2614,0,0,-7.2894,0,0,2.9,4,1
30,0.027938,1,0,0.22047,0.46519,-3.3869,0,0,-7.2807,0,0,3,4,1
30,0.028761,1,0,0.20969,0.48235,-3.5045,0,0,-7.2657,0,0,3.1,4,1
30,0.02953,1,0,0.19982,0.49914,-3.6163,0,0,-7.2453,0,0,3.2,4,1
30,0.030259,1,0,0.19065,0.51575,-3.7237,0,0,-7.2203,0,0,3.3,4,1
30,0.030957,1,0,0.18206,0.53233,-3.8279,0,0,-7.1912,0,0,3.4,4,1
30,0.03163,1,0,0.17395,0.549,-3.9298,0,0,-7.1584,0,0,3.5,4,1
30,0.032284,1,0,0.16625,0.56586,-4.03,0,0,-7.1223,0,0,3.6,4,1
30,0.032922,1,0,0.15892,0.58295,-4.129,0,0,-7.0832,0,0,3.7,4,1
30,0.033548,1,0,0.15191,0.60035,-4.227,0,0,-7.0413,0,0,3.8,4,1
30,0.034162,1,0,0.14522,0.61807,-4.3243,0,0,-6.9969,0,0,3.9,4,1
30,0.034765,1,0,0.13882,0.63614,-4.421,0,0,-6.9501,0,0,4,4,1
30,0.035359,1,0,0.13269,0.65459,-4.5171,0,0,-6.9011,0,0,4.1,4,1
30,0.035943,1,0,0.12683,0.67341,-4.6127,0,0,-6.8501,0,0,4.2,4,1
30,0.036517,1,0,0.12122,0.69262,-4.7077,0,0,-6.7972,0,0,4.3,4,1
30,0.037082,1,0,0.11586,0.71222,-4.8019,0,0,-6.7426,0,0,4.4,4,1
30,0.037636,1,0,0.11073,0.7322,-4.8955,0,0,-6.6864,0,0,4.5,4,1
30,0.038179,1,0,0.10583,0.75257,-4.9883,0,0,-6.6287,0,0,4.6,4,1
30,0.038711,1,0,0.10115,0.77331,-5.0801,0,0,-6.5697,0,0,4.7,4,1
30,0.039231,1,0,0.096686,0.79443,-5.1709,0,0,-6.5093,0,0,4.8,4,1
30,0.039739,1,0,0.092423,0.81592,-5.2606,0,0,-6.4478,0,0,4.9,4,1
30,0.040234,1,0,0.088355,0.83777,-5.349,0,0,-6.3853,0,0,5,4,1
30,0.040716,1,0,0.084475,0.85997,-5.4362,0,0,-6.3217,0,0,5.1,4,1
30,0.041184,1,0,0.080775,0.88252,-5.5219,0,0,-6.2573,0,0,5.2,4,1
30,0.041637,1,0,0.077248,0.90541,-5.606,0,0,-6.1921,0,0,5.3,4,1
30,0.042075,1,0,0.073886,0.92862,-5.6885,0,0,-6.1261,0,0,5.4,4,1
30,0.042498,1,0,0.070681,0.95216,-5.7692,0,0,-6.0595,0,0,5.5,4,1
30,0.042905,1,0,0.067627,0.97599,-5.848,0,0,-5.9923,0,0,5.6,4,1
30,0.043295,1,0,0.064718,1.0001,-5.9249,0,0,-5.9246,0,0,5.7,4,1
30,0.043669,1,0,0.061947,1.0245,-5.9998,0,0,-5.8565,0,0,5.8,4,1
30,0.044025,1,0,0.059307,1.0492,-6.0724,0,0,-5.7881,0,0,5.9,4,1
30,0.044364,1,0,0.056793,1.0741,-6.1428,0,0,-5.7193,0,0,6,4,1
