"kst","nut","wetDry","S","alpha","H","HU:0","HU:1","HU:2","U:0","U:1","U:2","Points:0","Points:1","Points:2"
30,0.0057711,1,0,0.32598,0.18678,0.59452,0,0,3.183,0,0,5.1,4,0
30,0.0058424,1,0,0.32681,0.18762,0.60236,0,0,3.2105,0,0,5.2,4,0
30,0.0059095,1,0,0.32789,0.18833,0.60973,0,0,3.2375,0,0,5.3,4,0
30,0.0059723,1,0,0.32924,0.1889,0.61659,0,0,3.264,0,0,5.4,4,0
30,0.0060306,1,0,0.33082,0.18934,0.62292,0,0,3.2899,0,0,5.5,4,0
30,0.0060845,1,0,0.33263,0.18965,0.62873,0,0,3.3152,0,0,5.6,4,0
30,0.0061344,1,0,0.33462,0.18985,0.63405,0,0,3.3398,0,0,5.7,4,0
30,0.0061806,1,0,0.33677,0.18995,0.63894,0,0,3.3638,0,0,5.8,4,0
30,0.0062234,1,0,0.33903,0.18997,0.64344,0,0,3.3871,0,0,5.9,4,0
30,0.0062634,1,0,0.34138,0.18993,0.64759,0,0,3.4097,0,0,6,4,0
30,0.0063007,1,0,0.34379,0.18984,0.65144,0,0,3.4316,0,0,6.1,4,0
30,0.0063356,1,0,0.34624,0.1897,0.65501,0,0,3.4529,0,0,6.2,4,0
30,0.0063683,1,0,0.34872,0.18953,0.65833,0,0,3.4735,0,0,6.3,4,0
30,0.0063988,1,0,0.35121,0.18933,0.66141,0,0,3.4934,0,0,6.4,4,0
30,0.0064273,1,0,0.35372,0.1891,0.66426,0,0,3.5127,0,0,6.5,4,0
30,0.0064538,1,0,0.35622,0.18885,0.66688,0,0,3.5314,0,0,6.6,4,0
30,0.0064784,1,0,0.35874,0.18857,0.66929,0,0,3.5494,0,0,6.7,4,0
30,0.0065012,1,0,0.36125,0.18827,0.6715,0,0,3.5667,0,0,6.8,4,0
30,0.0065224,1,0,0.36374,0.18796,0.67353,0,0,3.5834,0,0,6.9,4,0
30,0.0065427,1,0,0.36609,0.18767,0.67549,0,0,3.5993,0,0,7,4,0
30,0.0065684,1,0,0.36713,0.18778,0.67825,0,0,3.6119,0,0,7.1,4,0
30,0.0066564,1,0,0.35483,0.19218,0.69025,0,0,3.5921,0,0,7.2,4,0
30,0.0072108,1,0,0.25882,0.24191,0.77136,0,0,3.2487,0,0,7.3,4,0
30,0.0050173,1,0,0.089948,0.58188,0.14245,0,0,1.1469,0,0,7.4,4,0
30,0.0079811,1,0,0.0074469,1.1251,-1.1775,0,0,-0.97218,0,0,7.5,4,0
30,0.0087707,1,0,0.014578,0.97382,-0.62404,0,0,-0.17527,0,0,7.6,4,0
30,0.0021959,1,0,0.010177,0.67933,0.23183,0,0,0.42422,0,0,7.7,4,0
30,0.0037468,1,0,0.0035139,1.0479,-0.51329,0,0,-0.41349,0,0,7.8,4,0
30,0.004202,1,0,0.0056545,0.97148,-0.50637,0,0,-0.41577,0,0,7.9,4,0
30,0.0013814,1,0,0,0.63206,0,0,0,0,0,0,8,4,0
30,0.0049789,1,0,0.32759,0.17316,0.50078,-0.011176,-1.5275e-23,2.892,-0.064537,-8.821e-23,4,0,1
30,0.0050138,1,0,0.3264,0.17493,0.51099,0,0,2.9211,0,0,4.1,0,1
30,0.0050839,1,0,0.32557,0.17626,0.51878,0,0,2.9432,0,0,4.2,0,1
30,0.0051549,1,0,0.32511,0.17751,0.52662,0,0,2.9667,0,0,4.3,0,1
30,0.0052279,1,0,0.32486,0.17873,0.53465,0,0,2.9914,0,0,4.4,0,1
30,0.0053034,1,0,0.32473,0.17994,0.54294,0,0,3.0172,0,0,4.5,0,1
30,0.005381,1,0,0.32467,0.18117,0.55147,0,0,3.0439,0,0,4.6,0,1
30,0.0054602,1,0,0.32468,0.18239,0.56019,0,0,3.0713,0,0,4.7,0,1
30,0.0055399,1,0,0.32478,0.18359,0.56898,0,0,3.0992,0,0,4.8,0,1
30,0.005619,1,0,0.325,0.18474,0.57771,0,0,3.1272,0,0,4.9,0,1
30,0.0056964,1,0,0.32539,0.18581,0.58627,0,0,3.1552,0,0,5,0,1
30,0.0057711,1,0,0.32598,0.18678,0.59452,0,0,3.183,0,0,5.1,0,1
30,0.0058424,1,0,0.32681,0.18762,0.60236,0,0,3.2105,0,0,5.2,0,1
30,0.0059095,1,0,0.32789,0.18833,0.60973,0,0,3.2375,0,0,5.3,0,1
30,0.0059723,1,0,0.32924,0.1889,0.61659,0,0,3.264,0,0,5.4,0,1
30,0.0060306,1,0,0.33082,0.18934,0.62292,0,0,3.2899,0,0,5.5,0,1
30,0.0060845,1,0,0.33263,0.18965,0.62873,0,0,3.3152,0,0,5.6,0,1
30,0.0061344,1,0,0.33462,0.18985,0.63405,0,0,3.3398,0,0,5.7,0,1
30,0.0061806,1,0,0.33677,0.18995,0.63894,0,0,3.3638,0,0,5.8,0,1
30,0.0062234,1,0,0.33903,0.18997,0.64344,0,0,3.3871,0,0,5.9,0,1
30,0.0062634,1,0,0.34138,0.18993,0.64759,0,0,3.4097,0,0,6,0,1
30,0.0063007,1,0,0.34379,0.18984,0.65144,0,0,3.4316,0,0,6.1,0,1
30,0.0063356,1,0,0.34624,0.1897,0.65501,0,0,3.4529,0,0,6.2,0,1
30,0.0063683,1,0,0.34872,0.18953,0.65833,0,0,3.4735,0,0,6.3,0,1
30,0.0063988,1,0,0.35121,0.18933,0.66141,0,0,3.4934,0,0,6.4,0,1
30,0.0064273,1,0,0.35372,0.1891,0.66426,0,0,3.5127,0,0,6.5,0,1
30,0.0064538,1,0,0.35622,0.18885,0.66688,0,0,3.5314,0,0,6.6,0,1
30,0.0064784,1,0,0.35874,0.18857,0.66929,0,0,3.5494,0,0,6.7,0,1
30,0.0065012,1,0,0.36125,0.18827,0.6715,0,0,3.5667,0,0,6.8,0,1
30,0.0065224,1,0,0.36374,0.18796,0.67353,0,0,3.5834,0,0,6.9,0,1
30,0.0065427,1,0,0.36609,0.18767,0.67549,0,0,3.5993,0,0,7,0,1
30,0.0065684,1,0,0.36713,0.18778,0.67825,0,0,3.6119,0,0,7.1,0,1
30,0.0066564,1,0,0.35483,0.19218,0.69025,0,0,3.5921,0,0,7.2,0,1
30,0.0072108,1,0,0.25882,0.24191,0.77136,0,0,3.2487,0,0,7.3,0,1
30,0.0050173,1,0,0.089948,0.58188,0.14245,0,0,1.1469,0,0,7.4,0,1
30,0.0079811,1,0,0.0074469,1.1251,-1.1775,0,0,-0.97218,0,0,7.5,0,1
30,0.0087707,1,0,0.014578,0.97382,-0.62404,0,0,-0.17527,0,0,7.6,0,1
30,0.0021959,1,0,0.010177,0.67933,0.23183,0,0,0.42422,0,0,7.7,0,1
30,0.0037468,1,0,0.0035139,1.0479,-0.51329,0,0,-0.41349,0,0,7.8,0,1
30,0.004202,1,0,0.0056545,0.97148,-0.50637,0,0,-0.41577,0,0,7.9,0,1
30,0.0013814,1,0,0,0.63206,0,0,0,0,0,0,8,0,1
30,0.0049789,1,0,0.32759,0.17316,0.50078,-0.011176,-1.5275e-23,2.892,-0.064537,-8.821e-23,4,4,1
30,0.0050138,1,0,0.3264,0.17493,0.51099,0,0,2.9211,0,0,4.1,4,1
30,0.0050839,1,0,0.32557,0.17626,0.51878,0,0,2.9432,0,0,4.2,4,1
30,0.0051549,1,0,0.32511,0.17751,0.52662,0,0,2.9667,0,0,4.3,4,1
30,0.0052279,1,0,0.32486,0.17873,0.53465,0,0,2.9914,0,0,4.4,4,1
30,0.0053034,1,0,0.32473,0.17994,0.54294,0,0,3.0172,0,0,4.5,4,1
30,0.005381,1,0,0.32467,0.18117,0.55147,0,0,3.0439,0,0,4.6,4,1
30,0.0054602,1,0,0.32468,0.18239,0.56019,0,0,3.0713,0,0,4.7,4,1
30,0.0055399,1,0,0.32478,0.18359,0.56898,0,0,3.0992,0,0,4.8,4,1
30,0.005619,1,0,0.325,0.18474,0.57771,0,0,3.1272,0,0,4.9,4,1
30,0.0056964,1,0,0.32539,0.18581,0.58627,0,0,3.1552,0,0,5,4,1
30,0.0057711,1,0,0.32598,0.18678,0.59452,0,0,3.183,0,0,5.1,4,1
30,0.0058424,1,0,0.32681,0.18762,0.60236,0,0,3.2105,0,0,5.2,4,1
30,0.0059095,1,0,0.32789,0.18833,0.60973,0,0,3.2375,0,0,5.3,4,1
30,0.0059723,1,0,0.32924,0.1889,0.61659,0,0,3.264,0,0,5.4,4,1
30,0.0060306,1,0,0.33082,0.18934,0.62292,0,0,3.2899,0,0,5.5,4,1
30,0.0060845,1,0,0.33263,0.18965,0.62873,0,0,3.3152,0,0,5.6,4,1
30,0.0061344,1,0,0.33462,0.18985,0.63405,0,0,3.3398,0,0,5.7,4,1
30,0.0061806,1,0,0.33677,0.18995,0.63894,0,0,3.3638,0,0,5.8,4,1
30,0.0062234,1,0,0.33903,0.18997,0.64344,0,0,3.3871,0,0,5.9,4,1
30,0.0062634,1,0,0.34138,0.18993,0.64759,0,0,3.4097,0,0,6,4,1
30,0.0063007,1,0,0.34379,0.18984,0.65144,0,0,3.4316,0,0,6.1,4,1
30,0.0063356,1,0,0.34624,0.1897,0.65501,0,0,3.4529,0,0,6.2,4,1
30,0.0063683,1,0,0.34872,0.18953,0.65833,0,0,3.4735,0,0,6.3,4,1
30,0.0063988,1,0,0.35121,0.18933,0.66141,0,0,3.4934,0,0,6.4,4,1
30,0.0064273,1,0,0.35372,0.1891,0.66426,0,0,3.5127,0,0,6.5,4,1
30,0.0064538,1,0,0.35622,0.18885,0.66688,0,0,3.5314,0,0,6.6,4,1
30,0.0064784,1,0,0.35874,0.18857,0.66929,0,0,3.5494,0,0,6.7,4,1
30,0.0065012,1,0,0.36125,0.18827,0.6715,0,0,3.5667,0,0,6.8,4,1
30,0.0065224,1,0,0.36374,0.18796,0.67353,0,0,3.5834,0,0,6.9,4,1
30,0.0065427,1,0,0.36609,0.18767,0.67549,0,0,3.5993,0,0,7,4,1
30,0.0065684,1,0,0.36713,0.18778,0.67825,0,0,3.6119,0,0,7.1,4,1
30,0.0066564,1,0,0.35483,0.19218,0.69025,0,0,3.5921,0,0,7.2,4,1
30,0.0072108,1,0,0.25882,0.24191,0.77136,0,0,3.2487,0,0,7.3,4,1
30,0.0050173,1,0,0.089948,0.58188,0.14245,0,0,1.1469,0,0,7.4,4,1
30,0.0079811,1,0,0.0074469,1.1251,-1.1775,0,0,-0.97218,0,0,7.5,4,1
30,0.0087707,1,0,0.014578,0.97382,-0.62404,0,0,-0.17527,0,0,7.6,4,1
30,0.0021959,1,0,0.010177,0.67933,0.23183,0,0,0.42422,0,0,7.7,4,1
30,0.0037468,1,0,0.0035139,1.0479,-0.51329,0,0,-0.41349,0,0,7.8,4,1
30,0.004202,1,0,0.0056545,0.97148,-0.50637,0,0,-0.41577,0,0,7.9,4,1
30,0.0013814,1,0,0,0.63206,0,0,0,0,0,0,8,4,1
