"alpha.water","p_rgh","p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
1,5308.5,5063.3,0,0,0,0,0,0
1,5306.6,5306.6,0,0,0,0.1,0,0
1,5331.7,5331.7,0,0,0,0.2,0,0
1,5388.6,5388.6,0,0,0,0.3,0,0
1,5423.3,5423.3,0,0,0,0.4,0,0
1,5400.5,5400.5,0,0,0,0.5,0,0
1,5321.4,5321.4,0,0,0,0.6,0,0
1,5210.6,5210.6,0,0,0,0.7,0,0
1,5093.3,5093.3,0,0,0,0.8,0,0
1,4981.2,4981.2,0,0,0,0.9,0,0
1,4875.7,4875.7,0,0,0,1,0,0
1,4774.2,4774.2,0,0,0,1.1,0,0
1,4674.2,4674.2,0,0,0,1.2,0,0
1,4573.4,4573.4,0,0,0,1.3,0,0
1,4470.2,4470.2,0,0,0,1.4,0,0
1,4363.8,4363.8,0,0,0,1.5,0,0
1,4254.7,4254.7,0,0,0,1.6,0,0
1,4144,4144,0,0,0,1.7,0,0
1,4033.1,4033.1,0,0,0,1.8,0,0
1,3923,3923,0,0,0,1.9,0,0
1,3814.3,3814.3,0,0,0,2,0,0
1,3707.6,3707.6,0,0,0,2.1,0,0
1,3603.8,3603.8,0,0,0,2.2,0,0
1,3502.7,3502.7,0,0,0,2.3,0,0
1,3403.1,3403.1,0,0,0,2.4,0,0
1,3304,3304,0,0,0,2.5,0,0
0.99999,3205.9,3205.9,0,0,0,2.6,0,0
0.99999,3111.3,3111.3,0,0,0,2.7,0,0
0.99999,3023.6,3023.6,0,0,0,2.8,0,0
0.99998,2944.9,2944.9,0,0,0,2.9,0,0
0.99998,2875.2,2875.2,0,0,0,3,0,0
0.99997,2812.3,2812.3,0,0,0,3.1,0,0
0.99996,2751.3,2751.3,0,0,0,3.2,0,0
0.99995,2684.2,2684.2,0,0,0,3.3,0,0
0.99994,2597.9,2597.9,0,0,0,3.4,0,0
0.99992,2470,2470,0,0,0,3.5,0,0
0.99989,2254.7,2254.7,0,0,0,3.6,0,0
0.99986,1880.8,1880.8,0,0,0,3.7,0,0
0.99979,1193.9,1193.9,0,0,0,3.8,0,0
0.99964,196.19,196.19,0,0,0,3.9,0,0
0.99953,-351.09,-596.22,2.8545,-0.21129,6.1622e-28,4,0,0
1,5294.4,4313.4,0,0,0,0,0.1,0
