"kst","nut","wetDry","S","alpha","H","HU:0","HU:1","HU:2","U:0","U:1","U:2","Points:0","Points:1","Points:2"
30,0.001662,1,0,0.21712,0.12542,0.15619,-0.0093439,6.792e-25,1.2453,-0.074499,5.4152e-24,4,4,0
30,0.0016884,1,0,0.2182,0.12747,0.16323,0,0,1.2805,0,0,4.1,4,0
30,0.0017387,1,0,0.22103,0.12845,0.16835,0,0,1.3106,0,0,4.2,4,0
30,0.0017847,1,0,0.22582,0.12874,0.1729,0,0,1.343,0,0,4.3,4,0
30,0.0018271,1,0,0.23196,0.12855,0.17698,0,0,1.3768,0,0,4.4,4,0
30,0.0018674,1,0,0.23901,0.12807,0.18078,0,0,1.4116,0,0,4.5,4,0
30,0.0019063,1,0,0.24665,0.12744,0.1844,0,0,1.447,0,0,4.6,4,0
30,0.0019442,1,0,0.25465,0.12672,0.18788,0,0,1.4827,0,0,4.7,4,0
30,0.0019806,1,0,0.26288,0.12595,0.19121,0,0,1.5182,0,0,4.8,4,0
30,0.0020152,1,0,0.27125,0.12514,0.19435,0,0,1.5531,0,0,4.9,4,0
30,0.0020475,1,0,0.2797,0.12429,0.19725,0,0,1.5871,0,0,5,4,0
30,0.002077,1,0,0.28822,0.1234,0.19987,0,0,1.6198,0,0,5.1,4,0
30,0.0021035,1,0,0.29676,0.12246,0.20217,0,0,1.651,0,0,5.2,4,0
30,0.0021266,1,0,0.30533,0.12148,0.20415,0,0,1.6806,0,0,5.3,4,0
30,0.0021465,1,0,0.31391,0.12045,0.20579,0,0,1.7085,0,0,5.4,4,0
30,0.0021631,1,0,0.32249,0.11939,0.2071,0,0,1.7347,0,0,5.5,4,0
30,0.0021765,1,0,0.33108,0.11829,0.20809,0,0,1.7591,0,0,5.6,4,0
30,0.0021869,1,0,0.33969,0.11716,0.20877,0,0,1.7819,0,0,5.7,4,0
30,0.0021945,1,0,0.34835,0.11599,0.20917,0,0,1.8033,0,0,5.8,4,0
30,0.0021995,1,0,0.35714,0.11479,0.2093,0,0,1.8233,0,0,5.9,4,0
30,0.0022021,1,0,0.36611,0.11355,0.20918,0,0,1.8422,0,0,6,4,0
30,0.0022023,1,0,0.3754,0.11225,0.20881,0,0,1.8602,0,0,6.1,4,0
30,0.0022001,1,0,0.38514,0.11088,0.20819,0,0,1.8776,0,0,6.2,4,0
30,0.0021952,1,0,0.39556,0.10942,0.20728,0,0,1.8944,0,0,6.3,4,0
30,0.0021872,1,0,0.40693,0.10782,0.20603,0,0,1.9109,0,0,6.4,4,0
30,0.002175,1,0,0.41962,0.10604,0.20434,0,0,1.9271,0,0,6.5,4,0
30,0.0021572,1,0,0.43415,0.104,0.20205,0,0,1.9429,0,0,6.6,4,0
30,0.0021315,1,0,0.4513,0.10161,0.19892,0,0,1.9578,0,0,6.7,4,0
30,0.0020938,1,0,0.47231,0.098704,0.19455,0,0,1.9712,0,0,6.8,4,0
30,0.0020372,1,0,0.49934,0.095032,0.18827,0,0,1.9812,0,0,6.9,4,0
30,0.0019493,1,0,0.53669,0.090142,0.17887,0,0,1.9843,0,0,7,4,0
30,0.0018086,1,0,0.59369,0.083256,0.16431,0,0,1.973,0,0,7.1,4,0
30,0.0015839,1,0,0.69277,0.073209,0.14173,0,0,1.9335,0,0,7.2,4,0
30,0.0012479,1,0,0.89481,0.058836,0.10895,0,0,1.8431,0,0,7.3,4,0
30,0.00081778,1,0,1.4015,0.040363,0.068572,0,0,1.6713,0,0,7.4,4,0
30,0.00039345,1,0,3.1371,0.02124,0.03099,0,0,1.3835,0,0,7.5,4,0
30,0.00010479,1,0,10.166,0.0069248,0.0077635,0,0,0.84909,0,0,7.6,4,0
30,4.2678e-06,0.5,0,7.9144,0.00083044,0.00040573,0,0,0.24601,0,0,7.7,4,0
30,0,0,0,0,5.8332e-06,0,0,0,0,0,0,7.8,4,0
30,0,0,0,0,0,0,0,0,0,0,0,7.9,4,0
30,0,0,0,0,0,0,0,0,0,0,0,8,4,0
30,0.001662,1,0,0.21712,0.12542,0.15619,-0.0093439,6.792e-25,1.2453,-0.074499,5.4152e-24,4,0,1
30,0.0016884,1,0,0.2182,0.12747,0.16323,0,0,1.2805,0,0,4.1,0,1
30,0.0017387,1,0,0.22103,0.12845,0.16835,0,0,1.3106,0,0,4.2,0,1
30,0.0017847,1,0,0.22582,0.12874,0.1729,0,0,1.343,0,0,4.3,0,1
30,0.0018271,1,0,0.23196,0.12855,0.17698,0,0,1.3768,0,0,4.4,0,1
30,0.0018674,1,0,0.23901,0.12807,0.18078,0,0,1.4116,0,0,4.5,0,1
30,0.0019063,1,0,0.24665,0.12744,0.1844,0,0,1.447,0,0,4.6,0,1
30,0.0019442,1,0,0.25465,0.12672,0.18788,0,0,1.4827,0,0,4.7,0,1
30,0.0019806,1,0,0.26288,0.12595,0.19121,0,0,1.5182,0,0,4.8,0,1
30,0.0020152,1,0,0.27125,0.12514,0.19435,0,0,1.5531,0,0,4.9,0,1
30,0.0020475,1,0,0.2797,0.12429,0.19725,0,0,1.5871,0,0,5,0,1
30,0.002077,1,0,0.28822,0.1234,0.19987,0,0,1.6198,0,0,5.1,0,1
30,0.0021035,1,0,0.29676,0.12246,0.20217,0,0,1.651,0,0,5.2,0,1
30,0.0021266,1,0,0.30533,0.12148,0.20415,0,0,1.6806,0,0,5.3,0,1
30,0.0021465,1,0,0.31391,0.12045,0.20579,0,0,1.7085,0,0,5.4,0,1
30,0.0021631,1,0,0.32249,0.11939,0.2071,0,0,1.7347,0,0,5.5,0,1
30,0.0021765,1,0,0.33108,0.11829,0.20809,0,0,1.7591,0,0,5.6,0,1
30,0.0021869,1,0,0.33969,0.11716,0.20877,0,0,1.7819,0,0,5.7,0,1
30,0.0021945,1,0,0.34835,0.11599,0.20917,0,0,1.8033,0,0,5.8,0,1
30,0.0021995,1,0,0.35714,0.11479,0.2093,0,0,1.8233,0,0,5.9,0,1
30,0.0022021,1,0,0.36611,0.11355,0.20918,0,0,1.8422,0,0,6,0,1
30,0.0022023,1,0,0.3754,0.11225,0.20881,0,0,1.8602,0,0,6.1,0,1
30,0.0022001,1,0,0.38514,0.11088,0.20819,0,0,1.8776,0,0,6.2,0,1
30,0.0021952,1,0,0.39556,0.10942,0.20728,0,0,1.8944,0,0,6.3,0,1
30,0.0021872,1,0,0.40693,0.10782,0.20603,0,0,1.9109,0,0,6.4,0,1
30,0.002175,1,0,0.41962,0.10604,0.20434,0,0,1.9271,0,0,6.5,0,1
30,0.0021572,1,0,0.43415,0.104,0.20205,0,0,1.9429,0,0,6.6,0,1
30,0.0021315,1,0,0.4513,0.10161,0.19892,0,0,1.9578,0,0,6.7,0,1
30,0.0020938,1,0,0.47231,0.098704,0.19455,0,0,1.9712,0,0,6.8,0,1
30,0.0020372,1,0,0.49934,0.095032,0.18827,0,0,1.9812,0,0,6.9,0,1
30,0.0019493,1,0,0.53669,0.090142,0.17887,0,0,1.9843,0,0,7,0,1
30,0.0018086,1,0,0.59369,0.083256,0.16431,0,0,1.973,0,0,7.1,0,1
30,0.0015839,1,0,0.69277,0.073209,0.14173,0,0,1.9335,0,0,7.2,0,1
30,0.0012479,1,0,0.89481,0.058836,0.10895,0,0,1.8431,0,0,7.3,0,1
30,0.00081778,1,0,1.4015,0.040363,0.068572,0,0,1.6713,0,0,7.4,0,1
30,0.00039345,1,0,3.1371,0.02124,0.03099,0,0,1.3835,0,0,7.5,0,1
30,0.00010479,1,0,10.166,0.0069248,0.0077635,0,0,0.84909,0,0,7.6,0,1
30,4.2678e-06,0.5,0,7.9144,0.00083044,0.00040573,0,0,0.24601,0,0,7.7,0,1
30,0,0,0,0,5.8332e-06,0,0,0,0,0,0,7.8,0,1
30,0,0,0,0,0,0,0,0,0,0,0,7.9,0,1
30,0,0,0,0,0,0,0,0,0,0,0,8,0,1
30,0.001662,1,0,0.21712,0.12542,0.15619,-0.0093439,6.792e-25,1.2453,-0.074499,5.4152e-24,4,4,1
30,0.0016884,1,0,0.2182,0.12747,0.16323,0,0,1.2805,0,0,4.1,4,1
30,0.0017387,1,0,0.22103,0.12845,0.16835,0,0,1.3106,0,0,4.2,4,1
30,0.0017847,1,0,0.22582,0.12874,0.1729,0,0,1.343,0,0,4.3,4,1
30,0.0018271,1,0,0.23196,0.12855,0.17698,0,0,1.3768,0,0,4.4,4,1
30,0.0018674,1,0,0.23901,0.12807,0.18078,0,0,1.4116,0,0,4.5,4,1
30,0.0019063,1,0,0.24665,0.12744,0.1844,0,0,1.447,0,0,4.6,4,1
30,0.0019442,1,0,0.25465,0.12672,0.18788,0,0,1.4827,0,0,4.7,4,1
30,0.0019806,1,0,0.26288,0.12595,0.19121,0,0,1.5182,0,0,4.8,4,1
30,0.0020152,1,0,0.27125,0.12514,0.19435,0,0,1.5531,0,0,4.9,4,1
30,0.0020475,1,0,0.2797,0.12429,0.19725,0,0,1.5871,0,0,5,4,1
30,0.002077,1,0,0.28822,0.1234,0.19987,0,0,1.6198,0,0,5.1,4,1
30,0.0021035,1,0,0.29676,0.12246,0.20217,0,0,1.651,0,0,5.2,4,1
30,0.0021266,1,0,0.30533,0.12148,0.20415,0,0,1.6806,0,0,5.3,4,1
30,0.0021465,1,0,0.31391,0.12045,0.20579,0,0,1.7085,0,0,5.4,4,1
30,0.0021631,1,0,0.32249,0.11939,0.2071,0,0,1.7347,0,0,5.5,4,1
30,0.0021765,1,0,0.33108,0.11829,0.20809,0,0,1.7591,0,0,5.6,4,1
30,0.0021869,1,0,0.33969,0.11716,0.20877,0,0,1.7819,0,0,5.7,4,1
30,0.0021945,1,0,0.34835,0.11599,0.20917,0,0,1.8033,0,0,5.8,4,1
30,0.0021995,1,0,0.35714,0.11479,0.2093,0,0,1.8233,0,0,5.9,4,1
30,0.0022021,1,0,0.36611,0.11355,0.20918,0,0,1.8422,0,0,6,4,1
30,0.0022023,1,0,0.3754,0.11225,0.20881,0,0,1.8602,0,0,6.1,4,1
30,0.0022001,1,0,0.38514,0.11088,0.20819,0,0,1.8776,0,0,6.2,4,1
30,0.0021952,1,0,0.39556,0.10942,0.20728,0,0,1.8944,0,0,6.3,4,1
30,0.0021872,1,0,0.40693,0.10782,0.20603,0,0,1.9109,0,0,6.4,4,1
30,0.002175,1,0,0.41962,0.10604,0.20434,0,0,1.9271,0,0,6.5,4,1
30,0.0021572,1,0,0.43415,0.104,0.20205,0,0,1.9429,0,0,6.6,4,1
30,0.0021315,1,0,0.4513,0.10161,0.19892,0,0,1.9578,0,0,6.7,4,1
30,0.0020938,1,0,0.47231,0.098704,0.19455,0,0,1.9712,0,0,6.8,4,1
30,0.0020372,1,0,0.49934,0.095032,0.18827,0,0,1.9812,0,0,6.9,4,1
30,0.0019493,1,0,0.53669,0.090142,0.17887,0,0,1.9843,0,0,7,4,1
30,0.0018086,1,0,0.59369,0.083256,0.16431,0,0,1.973,0,0,7.1,4,1
30,0.0015839,1,0,0.69277,0.073209,0.14173,0,0,1.9335,0,0,7.2,4,1
30,0.0012479,1,0,0.89481,0.058836,0.10895,0,0,1.8431,0,0,7.3,4,1
30,0.00081778,1,0,1.4015,0.040363,0.068572,0,0,1.6713,0,0,7.4,4,1
30,0.00039345,1,0,3.1371,0.02124,0.03099,0,0,1.3835,0,0,7.5,4,1
30,0.00010479,1,0,10.166,0.0069248,0.0077635,0,0,0.84909,0,0,7.6,4,1
30,4.2678e-06,0.5,0,7.9144,0.00083044,0.00040573,0,0,0.24601,0,0,7.7,4,1
30,0,0,0,0,5.8332e-06,0,0,0,0,0,0,7.8,4,1
30,0,0,0,0,0,0,0,0,0,0,0,7.9,4,1
30,0,0,0,0,0,0,0,0,0,0,0,8,4,1
