"kst","nut","wetDry","S","alpha","H","HU:0","HU:1","HU:2","U:0","U:1","U:2","Points:0","Points:1","Points:2"
30,0.0099821,1,0,0.41247,0.21585,1.0548,0,0,4.887,0,0,7.2,4,0
30,0.0099546,1,0,0.41499,0.21504,1.0523,0,0,4.8936,0,0,7.3,4,0
30,0.0098596,1,0,0.42043,0.21291,1.042,0,0,4.8941,0,0,7.4,4,0
30,0.0096723,1,0,0.43019,0.20895,1.021,0,0,4.8863,0,0,7.5,4,0
30,0.0093611,1,0,0.44632,0.20256,0.9858,0,0,4.8664,0,0,7.6,4,0
30,0.0089072,1,0,0.46984,0.19363,0.93482,0,0,4.8272,0,0,7.7,4,0
30,0.0083105,1,0,0.48513,0.18518,0.87072,0,0,4.7002,0,0,7.8,4,0
30,0.010869,1,0,0.30143,0.32026,1.2671,0,0,4.1505,0,0,7.9,4,0
30,0.013762,1,0,0,0.45874,0,0,0,0,0,0,8,4,0
30,0.0083028,1,0,0.32241,0.22154,0.87545,-0.022399,1.0653e-22,3.9516,-0.1011,4.8088e-22,4,0,1
30,0.0083303,1,0,0.32874,0.22043,0.88237,0,0,4.0029,0,0,4.1,0,1
30,0.0083789,1,0,0.33294,0.21976,0.88722,0,0,4.0373,0,0,4.2,0,1
30,0.0084159,1,0,0.33804,0.21868,0.89055,0,0,4.0724,0,0,4.3,0,1
30,0.0084443,1,0,0.34374,0.21735,0.89276,0,0,4.1075,0,0,4.4,0,1
30,0.0084672,1,0,0.34976,0.2159,0.89426,0,0,4.1421,0,0,4.5,0,1
30,0.0084874,1,0,0.35586,0.21442,0.8954,0,0,4.176,0,0,4.6,0,1
30,0.0085065,1,0,0.36189,0.21299,0.89644,0,0,4.2089,0,0,4.7,0,1
30,0.008526,1,0,0.36776,0.21163,0.89753,0,0,4.241,0,0,4.8,0,1
30,0.0085467,1,0,0.37342,0.21038,0.8988,0,0,4.2723,0,0,4.9,0,1
30,0.0085692,1,0,0.37885,0.20923,0.9003,0,0,4.303,0,0,5,0,1
30,0.0085939,1,0,0.38406,0.20819,0.9021,0,0,4.3331,0,0,5.1,0,1
30,0.0086214,1,0,0.38902,0.20726,0.90426,0,0,4.3629,0,0,5.2,0,1
30,0.0086525,1,0,0.39374,0.20645,0.90685,0,0,4.3926,0,0,5.3,0,1
30,0.0086878,1,0,0.39817,0.20576,0.90995,0,0,4.4223,0,0,5.4,0,1
30,0.0087279,1,0,0.40229,0.20522,0.91364,0,0,4.4521,0,0,5.5,0,1
30,0.0087735,1,0,0.40607,0.20482,0.918,0,0,4.4821,0,0,5.6,0,1
30,0.0088249,1,0,0.40947,0.20457,0.92307,0,0,4.5122,0,0,5.7,0,1
30,0.0088824,1,0,0.41245,0.20449,0.9289,0,0,4.5425,0,0,5.8,0,1
30,0.0089461,1,0,0.415,0.20457,0.93551,0,0,4.5729,0,0,5.9,0,1
30,0.009016,1,0,0.41708,0.20483,0.94291,0,0,4.6034,0,0,6,0,1
30,0.0090921,1,0,0.41866,0.20526,0.95109,0,0,4.6336,0,0,6.1,0,1
30,0.009174,1,0,0.41973,0.20586,0.96004,0,0,4.6636,0,0,6.2,0,1
30,0.0092614,1,0,0.42026,0.20663,0.96972,0,0,4.6929,0,0,6.3,0,1
30,0.0093536,1,0,0.42024,0.20758,0.98008,0,0,4.7215,0,0,6.4,0,1
30,0.0094498,1,0,0.41969,0.20868,0.99102,0,0,4.7489,0,0,6.5,0,1
30,0.0095486,1,0,0.41866,0.20992,1.0024,0,0,4.7751,0,0,6.6,0,1
30,0.0096477,1,0,0.41724,0.21125,1.0139,0,0,4.7996,0,0,6.7,0,1
30,0.0097439,1,0,0.41559,0.21261,1.0253,0,0,4.8222,0,0,6.8,0,1
30,0.0098329,1,0,0.41393,0.21391,1.0359,0,0,4.8427,0,0,6.9,0,1
30,0.0099083,1,0,0.41256,0.21501,1.0451,0,0,4.8607,0,0,7,0,1
30,0.0099618,1,0,0.4119,0.21574,1.0519,0,0,4.8756,0,0,7.1,0,1
30,0.0099821,1,0,0.41247,0.21585,1.0548,0,0,4.887,0,0,7.2,0,1
30,0.0099546,1,0,0.41499,0.21504,1.0523,0,0,4.8936,0,0,7.3,0,1
30,0.0098596,1,0,0.42043,0.21291,1.042,0,0,4.8941,0,0,7.4,0,1
30,0.0096723,1,0,0.43019,0.20895,1.021,0,0,4.8863,0,0,7.5,0,1
30,0.0093611,1,0,0.44632,0.20256,0.9858,0,0,4.8664,0,0,7.6,0,1
30,0.0089072,1,0,0.46984,0.19363,0.93482,0,0,4.8272,0,0,7.7,0,1
30,0.0083105,1,0,0.48513,0.18518,0.87072,0,0,4.7002,0,0,7.8,0,1
30,0.010869,1,0,0.30143,0.32026,1.2671,0,0,4.1505,0,0,7.9,0,1
30,0.013762,1,0,0,0.45874,0,0,0,0,0,0,8,0,1
30,0.0083028,1,0,0.32241,0.22154,0.87545,-0.022399,1.0653e-22,3.9516,-0.1011,4.8088e-22,4,4,1
30,0.0083303,1,0,0.32874,0.22043,0.88237,0,0,4.0029,0,0,4.1,4,1
30,0.0083789,1,0,0.33294,0.21976,0.88722,0,0,4.0373,0,0,4.2,4,1
30,0.0084159,1,0,0.33804,0.21868,0.89055,0,0,4.0724,0,0,4.3,4,1
30,0.0084443,1,0,0.34374,0.21735,0.89276,0,0,4.1075,0,0,4.4,4,1
30,0.0084672,1,0,0.34976,0.2159,0.89426,0,0,4.1421,0,0,4.5,4,1
30,0.0084874,1,0,0.35586,0.21442,0.8954,0,0,4.176,0,0,4.6,4,1
30,0.0085065,1,0,0.36189,0.21299,0.89644,0,0,4.2089,0,0,4.7,4,1
30,0.008526,1,0,0.36776,0.21163,0.89753,0,0,4.241,0,0,4.8,4,1
30,0.0085467,1,0,0.37342,0.21038,0.8988,0,0,4.2723,0,0,4.9,4,1
30,0.0085692,1,0,0.37885,0.20923,0.9003,0,0,4.303,0,0,5,4,1
30,0.0085939,1,0,0.38406,0.20819,0.9021,0,0,4.3331,0,0,5.1,4,1
30,0.0086214,1,0,0.38902,0.20726,0.90426,0,0,4.3629,0,0,5.2,4,1
30,0.0086525,1,0,0.39374,0.20645,0.90685,0,0,4.3926,0,0,5.3,4,1
30,0.0086878,1,0,0.39817,0.20576,0.90995,0,0,4.4223,0,0,5.4,4,1
30,0.0087279,1,0,0.40229,0.20522,0.91364,0,0,4.4521,0,0,5.5,4,1
30,0.0087735,1,0,0.40607,0.20482,0.918,0,0,4.4821,0,0,5.6,4,1
30,0.0088249,1,0,0.40947,0.20457,0.92307,0,0,4.5122,0,0,5.7,4,1
30,0.0088824,1,0,0.41245,0.20449,0.9289,0,0,4.5425,0,0,5.8,4,1
30,0.0089461,1,0,0.415,0.20457,0.93551,0,0,4.5729,0,0,5.9,4,1
30,0.009016,1,0,0.41708,0.20483,0.94291,0,0,4.6034,0,0,6,4,1
30,0.0090921,1,0,0.41866,0.20526,0.95109,0,0,4.6336,0,0,6.1,4,1
30,0.009174,1,0,0.41973,0.20586,0.96004,0,0,4.6636,0,0,6.2,4,1
30,0.0092614,1,0,0.42026,0.20663,0.96972,0,0,4.6929,0,0,6.3,4,1
30,0.0093536,1,0,0.42024,0.20758,0.98008,0,0,4.7215,0,0,6.4,4,1
30,0.0094498,1,0,0.41969,0.20868,0.99102,0,0,4.7489,0,0,6.5,4,1
30,0.0095486,1,0,0.41866,0.20992,1.0024,0,0,4.7751,0,0,6.6,4,1
30,0.0096477,1,0,0.41724,0.21125,1.0139,0,0,4.7996,0,0,6.7,4,1
30,0.0097439,1,0,0.41559,0.21261,1.0253,0,0,4.8222,0,0,6.8,4,1
30,0.0098329,1,0,0.41393,0.21391,1.0359,0,0,4.8427,0,0,6.9,4,1
30,0.0099083,1,0,0.41256,0.21501,1.0451,0,0,4.8607,0,0,7,4,1
30,0.0099618,1,0,0.4119,0.21574,1.0519,0,0,4.8756,0,0,7.1,4,1
30,0.0099821,1,0,0.41247,0.21585,1.0548,0,0,4.887,0,0,7.2,4,1
30,0.0099546,1,0,0.41499,0.21504,1.0523,0,0,4.8936,0,0,7.3,4,1
30,0.0098596,1,0,0.42043,0.21291,1.042,0,0,4.8941,0,0,7.4,4,1
30,0.0096723,1,0,0.43019,0.20895,1.021,0,0,4.8863,0,0,7.5,4,1
30,0.0093611,1,0,0.44632,0.20256,0.9858,0,0,4.8664,0,0,7.6,4,1
30,0.0089072,1,0,0.46984,0.19363,0.93482,0,0,4.8272,0,0,7.7,4,1
30,0.0083105,1,0,0.48513,0.18518,0.87072,0,0,4.7002,0,0,7.8,4,1
30,0.010869,1,0,0.30143,0.32026,1.2671,0,0,4.1505,0,0,7.9,4,1
30,0.013762,1,0,0,0.45874,0,0,0,0,0,0,8,4,1
