"kst","nut","wetDry","S","alpha","H","HU:0","HU:1","HU:2","U:0","U:1","U:2","Points:0","Points:1","Points:2"
30,0.046352,1,0,0.037819,1.3238,-6.6432,0,0,-5.021,0,0,7.8,4,0
30,0.046719,1,0,0.033899,1.3967,-6.7562,0,0,-4.8395,0,0,7.9,4,0
30,0.046859,1,0,0.01514,2,-7,0,0,-3.5,0,0,8,4,0
30,0,0,0,0,0,0,0,0,0,0,0,4,0,1
30,0,0,0,0,0,0,0,0,0,0,0,4.1,0,1
30,0,0,0,0,0,0,0,0,0,0,0,4.2,0,1
30,0,0,0,0,0,0,0,0,0,0,0,4.3,0,1
30,0,0,0,0,0,0,0,0,0,0,0,4.4,0,1
30,0,0,0,0,0,0,0,0,0,0,0,4.5,0,1
30,0,0,0,0,0,0,0,0,0,0,0,4.6,0,1
30,0,0,0,0,0,0,0,0,0,0,0,4.7,0,1
30,0,0,0,0,0,0,0,0,0,0,0,4.8,0,1
30,0,0,0,0,0,0,0,0,0,0,0,4.9,0,1
30,0,0,0,0,0,0,0,0,0,0,0,5,0,1
30,0,0,0,0,0,0,0,0,0,0,0,5.1,0,1
30,0,0,0,0,0,0,0,0,0,0,0,5.2,0,1
30,0,0,0,0,0,0,0,0,0,0,0,5.3,0,1
30,0,0,0,0,0,0,0,0,0,0,0,5.4,0,1
30,0,0,0,0,0,0,0,0,0,0,0,5.5,0,1
30,0,0,0,0,0,0,0,0,0,0,0,5.6,0,1
30,0,0.5,0,0,0.00065837,-0.0019631,0,0,-1.4909,0,0,5.7,0,1
30,0.00020991,1,0,7.7604,0.0061605,-0.024451,0,0,-3.5345,0,0,5.8,0,1
30,0.0010123,1,0,10.35,0.021259,-0.1031,0,0,-4.6017,0,0,5.9,0,1
30,0.0025897,1,0,3.7878,0.047539,-0.26633,0,0,-5.4798,0,0,6,0,1
30,0.0049657,1,0,1.85,0.085791,-0.52783,0,0,-6.0889,0,0,6.1,0,1
30,0.0080412,1,0,1.0545,0.13515,-0.88331,0,0,-6.5021,0,0,6.2,0,1
30,0.011592,1,0,0.67534,0.1932,-1.3128,0,0,-6.7776,0,0,6.3,0,1
30,0.01541,1,0,0.46843,0.2579,-1.7932,0,0,-6.9454,0,0,6.4,0,1
30,0.01931,1,0,0.3438,0.32745,-2.3017,0,0,-7.0269,0,0,6.5,0,1
30,0.023131,1,0,0.26323,0.40019,-2.8166,0,0,-7.0391,0,0,6.6,0,1
30,0.026749,1,0,0.20812,0.47481,-3.3198,0,0,-6.9946,0,0,6.7,0,1
30,0.030077,1,0,0.16865,0.55039,-3.7977,0,0,-6.9039,0,0,6.8,0,1
30,0.033065,1,0,0.13928,0.62638,-4.2416,0,0,-6.776,0,0,6.9,0,1
30,0.035692,1,0,0.11674,0.7025,-4.6467,0,0,-6.6191,0,0,7,0,1
30,0.037965,1,0,0.098967,0.77879,-5.0122,0,0,-6.4404,0,0,7.1,0,1
30,0.039911,1,0,0.084651,0.85548,-5.3398,0,0,-6.2465,0,0,7.2,0,1
30,0.041563,1,0,0.072922,0.93282,-5.6329,0,0,-6.0428,0,0,7.3,0,1
30,0.042957,1,0,0.063196,1.011,-5.8942,0,0,-5.8342,0,0,7.4,0,1
30,0.044118,1,0,0.055072,1.0898,-6.1257,0,0,-5.6245,0,0,7.5,0,1
30,0.045064,1,0,0.048265,1.1689,-6.3279,0,0,-5.417,0,0,7.6,0,1
30,0.045806,1,0,0.042567,1.2473,-6.5005,0,0,-5.2147,0,0,7.7,0,1
30,0.046352,1,0,0.037819,1.3238,-6.6432,0,0,-5.021,0,0,7.8,0,1
30,0.046719,1,0,0.033899,1.3967,-6.7562,0,0,-4.8395,0,0,7.9,0,1
30,0.046859,1,0,0.01514,2,-7,0,0,-3.5,0,0,8,0,1
30,0,0,0,0,0,0,0,0,0,0,0,4,4,1
30,0,0,0,0,0,0,0,0,0,0,0,4.1,4,1
30,0,0,0,0,0,0,0,0,0,0,0,4.2,4,1
30,0,0,0,0,0,0,0,0,0,0,0,4.3,4,1
30,0,0,0,0,0,0,0,0,0,0,0,4.4,4,1
30,0,0,0,0,0,0,0,0,0,0,0,4.5,4,1
30,0,0,0,0,0,0,0,0,0,0,0,4.6,4,1
30,0,0,0,0,0,0,0,0,0,0,0,4.7,4,1
30,0,0,0,0,0,0,0,0,0,0,0,4.8,4,1
30,0,0,0,0,0,0,0,0,0,0,0,4.9,4,1
30,0,0,0,0,0,0,0,0,0,0,0,5,4,1
30,0,0,0,0,0,0,0,0,0,0,0,5.1,4,1
30,0,0,0,0,0,0,0,0,0,0,0,5.2,4,1
30,0,0,0,0,0,0,0,0,0,0,0,5.3,4,1
30,0,0,0,0,0,0,0,0,0,0,0,5.4,4,1
30,0,0,0,0,0,0,0,0,0,0,0,5.5,4,1
30,0,0,0,0,0,0,0,0,0,0,0,5.6,4,1
30,0,0.5,0,0,0.00065837,-0.0019631,0,0,-1.4909,0,0,5.7,4,1
30,0.00020991,1,0,7.7604,0.0061605,-0.024451,0,0,-3.5345,0,0,5.8,4,1
30,0.0010123,1,0,10.35,0.021259,-0.1031,0,0,-4.6017,0,0,5.9,4,1
30,0.0025897,1,0,3.7878,0.047539,-0.26633,0,0,-5.4798,0,0,6,4,1
30,0.0049657,1,0,1.85,0.085791,-0.52783,0,0,-6.0889,0,0,6.1,4,1
30,0.0080412,1,0,1.0545,0.13515,-0.88331,0,0,-6.5021,0,0,6.2,4,1
30,0.011592,1,0,0.67534,0.1932,-1.3128,0,0,-6.7776,0,0,6.3,4,1
30,0.01541,1,0,0.46843,0.2579,-1.7932,0,0,-6.9454,0,0,6.4,4,1
30,0.01931,1,0,0.3438,0.32745,-2.3017,0,0,-7.0269,0,0,6.5,4,1
30,0.023131,1,0,0.26323,0.40019,-2.8166,0,0,-7.0391,0,0,6.6,4,1
30,0.026749,1,0,0.20812,0.47481,-3.3198,0,0,-6.9946,0,0,6.7,4,1
30,0.030077,1,0,0.16865,0.55039,-3.7977,0,0,-6.9039,0,0,6.8,4,1
30,0.033065,1,0,0.13928,0.62638,-4.2416,0,0,-6.776,0,0,6.9,4,1
30,0.035692,1,0,0.11674,0.7025,-4.6467,0,0,-6.6191,0,0,7,4,1
30,0.037965,1,0,0.098967,0.77879,-5.0122,0,0,-6.4404,0,0,7.1,4,1
30,0.039911,1,0,0.084651,0.85548,-5.3398,0,0,-6.2465,0,0,7.2,4,1
30,0.041563,1,0,0.072922,0.93282,-5.6329,0,0,-6.0428,0,0,7.3,4,1
30,0.042957,1,0,0.063196,1.011,-5.8942,0,0,-5.8342,0,0,7.4,4,1
30,0.044118,1,0,0.055072,1.0898,-6.1257,0,0,-5.6245,0,0,7.5,4,1
30,0.045064,1,0,0.048265,1.1689,-6.3279,0,0,-5.417,0,0,7.6,4,1
30,0.045806,1,0,0.042567,1.2473,-6.5005,0,0,-5.2147,0,0,7.7,4,1
30,0.046352,1,0,0.037819,1.3238,-6.6432,0,0,-5.021,0,0,7.8,4,1
30,0.046719,1,0,0.033899,1.3967,-6.7562,0,0,-4.8395,0,0,7.9,4,1
30,0.046859,1,0,0.01514,2,-7,0,0,-3.5,0,0,8,4,1
