"kst","nut","wetDry","S","alpha","H","HU:0","HU:1","HU:2","U:0","U:1","U:2","Points:0","Points:1","Points:2"
30,0.040946,1,0,0.08203,0.87358,-5.48,0,0,-6.2733,0,0,4.4,4,0
30,0.041316,1,0,0.079172,0.89166,-5.5482,0,0,-6.2225,0,0,4.5,4,0
30,0.041677,1,0,0.076416,0.90999,-5.6154,0,0,-6.1711,0,0,4.6,4,0
30,0.042029,1,0,0.07376,0.92853,-5.6816,0,0,-6.1191,0,0,4.7,4,0
30,0.042371,1,0,0.071201,0.9473,-5.7467,0,0,-6.0667,0,0,4.8,4,0
30,0.042703,1,0,0.068736,0.96627,-5.8106,0,0,-6.0137,0,0,4.9,4,0
30,0.043025,1,0,0.066362,0.98545,-5.8734,0,0,-5.9604,0,0,5,4,0
30,0.043336,1,0,0.064076,1.0048,-5.9349,0,0,-5.9066,0,0,5.1,4,0
30,0.043637,1,0,0.061875,1.0244,-5.9951,0,0,-5.8525,0,0,5.2,4,0
30,0.043927,1,0,0.059757,1.0442,-6.054,0,0,-5.7982,0,0,5.3,4,0
30,0.044205,1,0,0.057718,1.0641,-6.1114,0,0,-5.7435,0,0,5.4,4,0
30,0.044472,1,0,0.055755,1.0842,-6.1673,0,0,-5.6886,0,0,5.5,4,0
30,0.044728,1,0,0.053867,1.1045,-6.2218,0,0,-5.6336,0,0,5.6,4,0
30,0.044972,1,0,0.052051,1.1249,-6.2747,0,0,-5.5784,0,0,5.7,4,0
30,0.045204,1,0,0.050304,1.1454,-6.326,0,0,-5.5231,0,0,5.8,4,0
30,0.045424,1,0,0.048624,1.1661,-6.3756,0,0,-5.4677,0,0,5.9,4,0
30,0.045631,1,0,0.04701,1.1869,-6.4236,0,0,-5.4124,0,0,6,4,0
30,0.045827,1,0,0.045459,1.2077,-6.4697,0,0,-5.3571,0,0,6.1,4,0
30,0.04601,1,0,0.043969,1.2287,-6.5141,0,0,-5.3019,0,0,6.2,4,0
30,0.04618,1,0,0.042539,1.2497,-6.5567,0,0,-5.247,0,0,6.3,4,0
30,0.046338,1,0,0.041168,1.2707,-6.5974,0,0,-5.1922,0,0,6.4,4,0
30,0.046484,1,0,0.039854,1.2917,-6.6362,0,0,-5.1378,0,0,6.5,4,0
30,0.046617,1,0,0.038596,1.3126,-6.673,0,0,-5.0839,0,0,6.6,4,0
30,0.046737,1,0,0.037394,1.3335,-6.7079,0,0,-5.0304,0,0,6.7,4,0
30,0.046845,1,0,0.036246,1.3542,-6.7407,0,0,-4.9777,0,0,6.8,4,0
30,0.046941,1,0,0.035152,1.3748,-6.7715,0,0,-4.9257,0,0,6.9,4,0
30,0.047025,1,0,0.034113,1.3951,-6.8003,0,0,-4.8746,0,0,7,4,0
30,0.047097,1,0,0.033128,1.415,-6.827,0,0,-4.8248,0,0,7.1,4,0
30,0.047159,1,0,0.032199,1.4346,-6.8516,0,0,-4.7762,0,0,7.2,4,0
30,0.04721,1,0,0.031326,1.4536,-6.8741,0,0,-4.7293,0,0,7.3,4,0
30,0.047251,1,0,0.030511,1.4719,-6.8946,0,0,-4.6843,0,0,7.4,4,0
30,0.047283,1,0,0.029757,1.4894,-6.913,0,0,-4.6415,0,0,7.5,4,0
30,0.047307,1,0,0.029064,1.506,-6.9295,0,0,-4.6013,0,0,7.6,4,0
30,0.047325,1,0,0.028437,1.5215,-6.9441,0,0,-4.5641,0,0,7.7,4,0
30,0.047337,1,0,0.027879,1.5356,-6.9568,0,0,-4.5303,0,0,7.8,4,0
30,0.047346,1,0,0.027393,1.5482,-6.9677,0,0,-4.5004,0,0,7.9,4,0
30,0.04735,1,0,0.01514,2,-7,0,0,-3.5,0,0,8,4,0
30,0.039682,1,0,0.092027,0.81652,-5.2525,0,0,-6.4327,0,0,4,0,1
30,0.039843,1,0,0.090748,0.82339,-5.2809,0,0,-6.4138,0,0,4.1,0,1
30,0.040191,1,0,0.087974,0.83864,-5.3431,0,0,-6.3714,0,0,4.2,0,1
30,0.040569,1,0,0.084981,0.85581,-5.4113,0,0,-6.3232,0,0,4.3,0,1
30,0.040946,1,0,0.08203,0.87358,-5.48,0,0,-6.2733,0,0,4.4,0,1
30,0.041316,1,0,0.079172,0.89166,-5.5482,0,0,-6.2225,0,0,4.5,0,1
30,0.041677,1,0,0.076416,0.90999,-5.6154,0,0,-6.1711,0,0,4.6,0,1
30,0.042029,1,0,0.07376,0.92853,-5.6816,0,0,-6.1191,0,0,4.7,0,1
30,0.042371,1,0,0.071201,0.9473,-5.7467,0,0,-6.0667,0,0,4.8,0,1
30,0.042703,1,0,0.068736,0.96627,-5.8106,0,0,-6.0137,0,0,4.9,0,1
30,0.043025,1,0,0.066362,0.98545,-5.8734,0,0,-5.9604,0,0,5,0,1
30,0.043336,1,0,0.064076,1.0048,-5.9349,0,0,-5.9066,0,0,5.1,0,1
30,0.043637,1,0,0.061875,1.0244,-5.9951,0,0,-5.8525,0,0,5.2,0,1
30,0.043927,1,0,0.059757,1.0442,-6.054,0,0,-5.7982,0,0,5.3,0,1
30,0.044205,1,0,0.057718,1.0641,-6.1114,0,0,-5.7435,0,0,5.4,0,1
30,0.044472,1,0,0.055755,1.0842,-6.1673,0,0,-5.6886,0,0,5.5,0,1
30,0.044728,1,0,0.053867,1.1045,-6.2218,0,0,-5.6336,0,0,5.6,0,1
30,0.044972,1,0,0.052051,1.1249,-6.2747,0,0,-5.5784,0,0,5.7,0,1
30,0.045204,1,0,0.050304,1.1454,-6.326,0,0,-5.5231,0,0,5.8,0,1
30,0.045424,1,0,0.048624,1.1661,-6.3756,0,0,-5.4677,0,0,5.9,0,1
30,0.045631,1,0,0.04701,1.1869,-6.4236,0,0,-5.4124,0,0,6,0,1
30,0.045827,1,0,0.045459,1.2077,-6.4697,0,0,-5.3571,0,0,6.1,0,1
30,0.04601,1,0,0.043969,1.2287,-6.5141,0,0,-5.3019,0,0,6.2,0,1
30,0.04618,1,0,0.042539,1.2497,-6.5567,0,0,-5.247,0,0,6.3,0,1
30,0.046338,1,0,0.041168,1.2707,-6.5974,0,0,-5.1922,0,0,6.4,0,1
30,0.046484,1,0,0.039854,1.2917,-6.6362,0,0,-5.1378,0,0,6.5,0,1
30,0.046617,1,0,0.038596,1.3126,-6.673,0,0,-5.0839,0,0,6.6,0,1
30,0.046737,1,0,0.037394,1.3335,-6.7079,0,0,-5.0304,0,0,6.7,0,1
30,0.046845,1,0,0.036246,1.3542,-6.7407,0,0,-4.9777,0,0,6.8,0,1
30,0.046941,1,0,0.035152,1.3748,-6.7715,0,0,-4.9257,0,0,6.9,0,1
30,0.047025,1,0,0.034113,1.3951,-6.8003,0,0,-4.8746,0,0,7,0,1
30,0.047097,1,0,0.033128,1.415,-6.827,0,0,-4.8248,0,0,7.1,0,1
30,0.047159,1,0,0.032199,1.4346,-6.8516,0,0,-4.7762,0,0,7.2,0,1
30,0.04721,1,0,0.031326,1.4536,-6.8741,0,0,-4.7293,0,0,7.3,0,1
30,0.047251,1,0,0.030511,1.4719,-6.8946,0,0,-4.6843,0,0,7.4,0,1
30,0.047283,1,0,0.029757,1.4894,-6.913,0,0,-4.6415,0,0,7.5,0,1
30,0.047307,1,0,0.029064,1.506,-6.9295,0,0,-4.6013,0,0,7.6,0,1
30,0.047325,1,0,0.028437,1.5215,-6.9441,0,0,-4.5641,0,0,7.7,0,1
30,0.047337,1,0,0.027879,1.5356,-6.9568,0,0,-4.5303,0,0,7.8,0,1
30,0.047346,1,0,0.027393,1.5482,-6.9677,0,0,-4.5004,0,0,7.9,0,1
30,0.04735,1,0,0.01514,2,-7,0,0,-3.5,0,0,8,0,1
30,0.039682,1,0,0.092027,0.81652,-5.2525,0,0,-6.4327,0,0,4,4,1
30,0.039843,1,0,0.090748,0.82339,-5.2809,0,0,-6.4138,0,0,4.1,4,1
30,0.040191,1,0,0.087974,0.83864,-5.3431,0,0,-6.3714,0,0,4.2,4,1
30,0.040569,1,0,0.084981,0.85581,-5.4113,0,0,-6.3232,0,0,4.3,4,1
30,0.040946,1,0,0.08203,0.87358,-5.48,0,0,-6.2733,0,0,4.4,4,1
30,0.041316,1,0,0.079172,0.89166,-5.5482,0,0,-6.2225,0,0,4.5,4,1
30,0.041677,1,0,0.076416,0.90999,-5.6154,0,0,-6.1711,0,0,4.6,4,1
30,0.042029,1,0,0.07376,0.92853,-5.6816,0,0,-6.1191,0,0,4.7,4,1
30,0.042371,1,0,0.071201,0.9473,-5.7467,0,0,-6.0667,0,0,4.8,4,1
30,0.042703,1,0,0.068736,0.96627,-5.8106,0,0,-6.0137,0,0,4.9,4,1
30,0.043025,1,0,0.066362,0.98545,-5.8734,0,0,-5.9604,0,0,5,4,1
30,0.043336,1,0,0.064076,1.0048,-5.9349,0,0,-5.9066,0,0,5.1,4,1
30,0.043637,1,0,0.061875,1.0244,-5.9951,0,0,-5.8525,0,0,5.2,4,1
30,0.043927,1,0,0.059757,1.0442,-6.054,0,0,-5.7982,0,0,5.3,4,1
30,0.044205,1,0,0.057718,1.0641,-6.1114,0,0,-5.7435,0,0,5.4,4,1
30,0.044472,1,0,0.055755,1.0842,-6.1673,0,0,-5.6886,0,0,5.5,4,1
30,0.044728,1,0,0.053867,1.1045,-6.2218,0,0,-5.6336,0,0,5.6,4,1
30,0.044972,1,0,0.052051,1.1249,-6.2747,0,0,-5.5784,0,0,5.7,4,1
30,0.045204,1,0,0.050304,1.1454,-6.326,0,0,-5.5231,0,0,5.8,4,1
30,0.045424,1,0,0.048624,1.1661,-6.3756,0,0,-5.4677,0,0,5.9,4,1
30,0.045631,1,0,0.04701,1.1869,-6.4236,0,0,-5.4124,0,0,6,4,1
30,0.045827,1,0,0.045459,1.2077,-6.4697,0,0,-5.3571,0,0,6.1,4,1
30,0.04601,1,0,0.043969,1.2287,-6.5141,0,0,-5.3019,0,0,6.2,4,1
30,0.04618,1,0,0.042539,1.2497,-6.5567,0,0,-5.247,0,0,6.3,4,1
30,0.046338,1,0,0.041168,1.2707,-6.5974,0,0,-5.1922,0,0,6.4,4,1
30,0.046484,1,0,0.039854,1.2917,-6.6362,0,0,-5.1378,0,0,6.5,4,1
30,0.046617,1,0,0.038596,1.3126,-6.673,0,0,-5.0839,0,0,6.6,4,1
30,0.046737,1,0,0.037394,1.3335,-6.7079,0,0,-5.0304,0,0,6.7,4,1
30,0.046845,1,0,0.036246,1.3542,-6.7407,0,0,-4.9777,0,0,6.8,4,1
30,0.046941,1,0,0.035152,1.3748,-6.7715,0,0,-4.9257,0,0,6.9,4,1
30,0.047025,1,0,0.034113,1.3951,-6.8003,0,0,-4.8746,0,0,7,4,1
30,0.047097,1,0,0.033128,1.415,-6.827,0,0,-4.8248,0,0,7.1,4,1
30,0.047159,1,0,0.032199,1.4346,-6.8516,0,0,-4.7762,0,0,7.2,4,1
30,0.04721,1,0,0.031326,1.4536,-6.8741,0,0,-4.7293,0,0,7.3,4,1
30,0.047251,1,0,0.030511,1.4719,-6.8946,0,0,-4.6843,0,0,7.4,4,1
30,0.047283,1,0,0.029757,1.4894,-6.913,0,0,-4.6415,0,0,7.5,4,1
30,0.047307,1,0,0.029064,1.506,-6.9295,0,0,-4.6013,0,0,7.6,4,1
30,0.047325,1,0,0.028437,1.5215,-6.9441,0,0,-4.5641,0,0,7.7,4,1
30,0.047337,1,0,0.027879,1.5356,-6.9568,0,0,-4.5303,0,0,7.8,4,1
30,0.047346,1,0,0.027393,1.5482,-6.9677,0,0,-4.5004,0,0,7.9,4,1
30,0.04735,1,0,0.01514,2,-7,0,0,-3.5,0,0,8,4,1
