"alpha.water","p_rgh","p","U:0","U:1","U:2","Points:0","Points:1","Points:2"
1,12956,12711,0,0,0,-8,0,0
1,12986,12986,0,0,0,-7.9,0,0
1,13071,13071,0,0,0,-7.8,0,0
1,13179,13179,0,0,0,-7.7,0,0
1,13266,13266,0,0,0,-7.6,0,0
1,13312,13312,0,0,0,-7.5,0,0
1,13318,13318,0,0,0,-7.4,0,0
1,13299,13299,0,0,0,-7.3,0,0
1,13269,13269,0,0,0,-7.2,0,0
1,13242,13242,0,0,0,-7.1,0,0
1,13222,13222,0,0,0,-7,0,0
1,13213,13213,0,0,0,-6.9,0,0
1,13212,13212,0,0,0,-6.8,0,0
1,13218,13218,0,0,0,-6.7,0,0
1,13226,13226,0,0,0,-6.6,0,0
1,13236,13236,0,0,0,-6.5,0,0
1,13243,13243,0,0,0,-6.4,0,0
1,13247,13247,0,0,0,-6.3,0,0
1,13246,13246,0,0,0,-6.2,0,0
1,13240,13240,0,0,0,-6.1,0,0
1,13228,13228,0,0,0,-6,0,0
1,13211,13211,0,0,0,-5.9,0,0
1,13189,13189,0,0,0,-5.8,0,0
1,13161,13161,0,0,0,-5.7,0,0
1,13129,13129,0,0,0,-5.6,0,0
1,13091,13091,0,0,0,-5.5,0,0
1,13049,13049,0,0,0,-5.4,0,0
1,13003,13003,0,0,0,-5.3,0,0
1,12952,12952,0,0,0,-5.2,0,0
1,12897,12897,0,0,0,-5.1,0,0
1,12838,12838,0,0,0,-5,0,0
1,12775,12775,0,0,0,-4.9,0,0
1,12708,12708,0,0,0,-4.8,0,0
1,12638,12638,0,0,0,-4.7,0,0
1,12564,12564,0,0,0,-4.6,0,0
1,12486,12486,0,0,0,-4.5,0,0
1,12405,12405,0,0,0,-4.4,0,0
1,12320,12320,0,0,0,-4.3,0,0
1,12233,12233,0,0,0,-4.2,0,0
1,12142,12142,0,0,0,-4.1,0,0
1,12048,12048,0,0,0,-4,0,0
1,11951,11951,0,0,0,-3.9,0,0
1,11852,11852,0,0,0,-3.8,0,0
1,11750,11750,0,0,0,-3.7,0,0
1,11646,11646,0,0,0,-3.6,0,0
